aggregation_length,eer
2,0.09166666666666648
2,0.05681022230382655
2,0.02505282221440943
2,0.024390243902439043
2,0.0
2,0.0020938121419713683
2,0.04381831676307589
2,0.020063248483138212
2,0.05884751291233277
2,0.01850651104992245
2,0.005882352941166146
2,0.1317829457364183
2,0.02037102059868065
2,0.03419073891896729
2,0.08588649959044538
2,0.03641881638846738
2,0.00678175092463344
2,0.09053008686875275
2,0.07527025284985618
2,0.05740390277962501
2,0.07479224376731299
2,0.021718154269074752
2,0.09115195052091844
2,0.024033863483672046
2,0.0839203550630234
2,0.004852779344707872
2,0.08900769173602853
2,0.016009118311263497
2,0.04011990731934265
2,0.12502264414200862
2,0.15950069348127607
2,0.0010075397565697418
2,0.02083333333337815
2,0.010397821867138467
2,0.008297340305940717
2,0.06480244980707911
2,0.03125115126025738
2,0.3462702121220946
2,0.01951219512195122
2,0.08275853393650617
2,0.07636491212420518
2,0.02372085343666536
2,0.043976283025949206
2,0.014299009583322884
2,0.0698824984545141
2,0.29837587784659425
2,0.012668746850854201
2,0.030674846625770327
2,0.025806451612433754
2,0.014862175313567247
2,0.0575715093832103
2,0.10351808221034145
2,0.07793374699145829
2,0.1019108280254774
2,0.01696558944297681
2,0.004000000000000032
2,0.06923076923076918
2,0.04757528061473611
2,0.0016337668585282778
2,0.05050476639679434
2,0.04433497536945808
2,0.07942590272200174
2,0.005018842569888238
2,0.02911907814644573
2,0.10903731227045896
2,0.020725388601036274
2,0.0072926473646329395
2,0.13753667478349674
2,0.09044984844997497
2,0.010775729982926929
2,0.049752292157638524
2,0.1530846023054148
2,0.08
2,0.05757354017172169
2,0.05115752275447164
2,0.09438614443290884
2,0.05498529952973179
2,0.07654750810327723
2,0.0846618400555436
2,0.09512136354489037
2,0.029027349692767077
2,0.014901225224915268
2,0.023821191185207948
2,0.04601663481431644
2,0.19100532440931195
2,0.1284403669724812
2,0.20557744449014287
2,0.08640681336242512
2,0.013081395348837427
2,0.1104142474444497
2,0.05529093536858208
2,0.1430044785251354
2,0.12593559301817933
2,0.019539229055594118
2,0.10638297872339982
2,0.0894308943089161
2,0.015095516815952304
2,0.01048534004038731
2,0.0030340441894969898
2,0.03260155266803867
2,0.0875458975129561
2,0.0797736118285543
2,0.043478260869565424
2,0.13053948819614666
2,0.08354333188959324
2,0.025365612276955975
2,0.06365018514891148
2,0.1387786497824069
2,0.027956780019586312
2,0.4329268292682927
2,0.02068965517241384
2,0.12161757310537963
2,0.05729342394743033
2,0.011567044788139448
2,0.1523006087092243
2,0.01882867356991184
2,0.08762392896971978
2,0.07872928176795578
2,0.030877657910182706
2,0.18198834099764666
2,0.049525880624071
2,0.059744272774281
2,0.02695363158404561
2,0.019607843137254968
2,0.07692307692307006
2,0.03869407496994457
2,0.08977900552490166
2,0.10000000000000757
2,0.06249999999999652
2,0.08733751517791208
2,0.017945336253979816
2,0.01049328121927474
2,0.20475371618422758
2,0.15518611517342232
2,0.014367257972824794
2,0.16745754315972264
2,0.06607929515418727
2,0.005747126436781425
2,0.27272727272727276
2,0.00980962720145322
2,0.03498056944161772
2,0.01626941577509028
2,5.6856953797271286e-06
2,0.07669172932330817
2,0.08156049783974267
2,0.05780346820809244
2,0.023547515472238267
2,0.012745119959721322
2,0.025044722719085078
2,0.06980016415829585
2,5.785831658493792e-05
2,0.028893370551912354
2,0.0471355656766848
2,0.03390199251844868
2,0.01834367413063028
2,0.06874999999999983
2,0.05271721839254596
2,0.03557814485386773
2,0.10906701708278574
2,0.05578438418500932
2,0.03360726971397368
2,0.10062893081761072
2,0.014436644610056431
2,0.03611738148986312
2,0.04545454545486446
2,0.036140258877770094
2,0.03479447989300302
2,0.03135987136695499
2,0.07614425453144527
2,0.013605442176870776
2,0.05388664878684024
2,0.040816326530902565
2,0.17559596583572493
2,0.030874124703216717
2,0.056909569236169494
2,0.10999509205290732
2,0.03927478023045307
2,0.00738601045832937
2,0.018062263854901714
2,0.034166893022290146
2,0.009332110417002928
2,0.05035781971404823
2,0.056748311198849974
2,0.039195033594349116
2,0.0008700337913175945
2,0.01829017124043561
2,0.04223669384671291
2,0.03237410071943687
2,0.10385968112495544
2,0.02234564200585947
2,0.03168876195153808
2,0.07909924487641452
2,0.06019120957398022
2,0.04000000000000004
2,0.03173868169204051
2,0.11077159419227554
2,0.01936259598664457
2,0.0016448205112618388
2,0.04632830410620211
2,0.055446210251385096
2,0.034019463780814885
2,0.16321930447092692
2,0.04612126818799898
2,0.02918847870825661
2,0.0666200503012757
2,0.006289818140390532
2,0.08739193470371645
2,0.05372616984357093
2,0.11211917315704148
2,5.5788317171648024e-05
2,0.08805031446538827
2,0.03788827022110022
2,0.026002431084508733
2,0.039800995024854124
2,0.02316554118311144
2,0.051704350438289456
2,0.05908419497784373
2,0.09167011257826425
2,0.07403494220147656
2,0.10804679468549772
2,0.013752455795676246
2,0.00719489962940377
2,0.01761517615176173
2,0.15650720448320316
2,0.05609808079996274
2,0.0133981643739557
2,0.0004821864972780089
2,0.05463723986324108
2,0.08809209387186573
2,0.0660545349761848
2,0.013584472941891756
2,0.020778232672090783
2,0.05696917003807312
2,0.0743243243243243
2,0.03876998132681248
2,0.06734908909686879
2,0.09970238095238067
2,0.12941176470587146
2,0.07619145461871965
2,0.05838995101911875
2,0.03822889329930837
2,0.030573426249211468
2,0.06366220604159002
2,0.007692307692308786
2,0.05809128630712028
2,0.01923231488263165
2,0.01960784313725513
2,0.010327022375215066
2,0.14813099137208083
2,0.038461538461538464
2,0.09857434981821012
2,0.07085481980359756
2,0.017751648983219986
2,0.02635855265049987
2,0.011451331841313707
2,0.07161581552037341
2,0.15058868211197654
2,0.09166762143424895
2,0.05235367333843591
2,0.06519119899015902
2,0.010390739378347174
2,0.030769230769230806
2,0.028571428571429743
2,0.00677032942233284
2,0.002068359557106688
2,0.04853276030712564
2,0.09578544061302685
2,0.020020008306559423
2,0.07439891845928218
2,0.038634080299361856
2,0.0633811873100179
2,0.006412329580140282
2,0.031239549338920918
2,0.008735398129503403
2,0.0308157417093917
2,0.0785360094444909
2,0.11695906432743637
2,0.006922452617240587
2,0.027586206896547196
2,0.07373271889402126
2,0.006848432200595067
2,0.06069807928370189
2,0.008191507702731003
2,0.06560321908382663
2,0.0262288633198693
2,0.0037965520348213705
2,0.061478926363770274
2,0.05902843425324798
2,0.020554015681488555
2,0.04894187605597862
2,0.0012130878711632085
2,0.060606060606060254
2,0.009960597208176592
2,0.005405405405405366
2,0.11222256190835928
2,0.004383026243125007
2,0.02221831701772185
2,0.012354343575549407
2,0.06894025248313194
2,0.03196389615147629
2,0.052514350801147705
2,0.01896644891296249
2,0.03656939607532924
2,0.05103448275855002
2,0.1230964467005076
2,0.09413580246913687
2,0.09012135677291179
2,0.0015504708080696494
2,0.029566839930596923
2,0.03485376326753888
2,0.017848483426585404
2,0.07096774193550523
2,0.030303030302950017
2,0.0014925955018280318
2,0.015203399899107168
2,0.03395664032866876
2,0.05054698635323046
2,0.0972668132312473
2,0.14671032716544832
2,0.056182109211770206
2,0.015496819981825484
2,0.03954805354085403
2,0.04222717101803575
2,0.1774132580217219
2,0.007789099929473031
2,0.03717449352041553
2,0.1038558256502227
2,0.033022537534247894
2,0.046281442505382256
2,0.00427583646125681
2,0.05788376266891893
2,0.0922659430123919
2,0.036668270879860985
2,0.08617876798467791
2,0.1942464681221473
2,0.026647200985397038
2,0.06772427712162665
2,0.019723528573810798
2,0.10614525139692968
2,0.05251620395112701
2,0.17232742150464606
2,0.02824858757064252
2,0.04477611940318086
2,0.10616929698708753
2,0.06148679327602347
2,0.03934676934873378
2,0.007334765858616453
2,0.01396416810192878
2,0.032518874903780075
2,0.068308900432274
2,0.08368544869129026
2,0.00638000155484081
2,0.110294117647059
2,0.014164305949170078
2,0.016740055067810507
2,0.11773912365444675
2,0.0212607767148999
2,0.020733201393575578
2,0.004813939590124312
2,0.001494768311073303
2,0.03907395587170499
2,0.017647058823569796
2,0.0009786260599360021
2,0.012657588380251961
2,0.034929315236288554
2,0.09428687244546641
2,0.1620731189536005
2,0.06417112299465316
2,0.18137507362249577
2,0.04007726298230005
2,0.005890392302384661
2,0.04757479298406323
2,0.22186699677905056
2,0.07863543731239067
2,0.04179104477611884
2,0.14768279073347365
2,0.038148968681987735
2,0.03792086033298714
2,0.04024767801901743
2,0.030003227889161484
2,0.04895213364912592
2,0.0058935181857389905
2,0.03716510348640956
2,0.36048619311050745
2,0.1032531824611111
2,0.062608695652257
2,0.004090264833456035
2,0.001531221549551166
2,0.029687407478526658
2,0.08333333333333336
2,0.05028735632183951
2,0.026430458933930666
2,0.04201680672284033
2,0.04912176861212693
2,0.051133151438883334
2,0.10805860805860804
2,0.056549911395024785
2,0.02917304120070764
2,0.009220934265996253
2,0.031976391809027796
2,0.03369823159171101
2,0.0712748636536498
2,0.10734463276836222
2,0.12138057586960628
2,0.04471463274196444
2,0.01449275362318837
2,0.05989523896367615
2,0.01014175182764939
2,0.045507426857943414
2,0.06800573569249091
2,0.052324290975573985
2,0.01595396326196031
2,0.0736607924892035
2,0.10851129483785532
2,0.1343728121702748
2,0.026959614283421494
2,0.06811006904700366
2,0.16524450718823433
2,0.10119047619047618
2,0.010752688171803073
2,0.05212695972747868
2,0.05467625899280571
2,0.020527859237537003
2,0.06873662016628704
2,0.15436902661491733
2,0.019607843137255283
2,0.10001043284579003
2,0.055632823365786226
2,0.04398291536940512
2,0.07873868460738132
2,0.05357566605636408
2,0.05255474452554742
2,0.038521686400351765
2,0.03691476958891555
2,0.09030905305435306
2,0.1104279949309148
2,0.08160060521229008
2,0.014774664763567582
2,0.014602836482863273
2,0.22685185185211243
2,0.07338696091695683
2,0.04081632653060384
2,0.06619111848931314
2,0.11431494946117311
2,0.043951851463177066
2,0.07100582250943759
2,0.04290076410706321
2,0.04954103158614941
2,0.08890529530832579
2,0.14367523496859463
2,0.44396742147106877
2,0.0695129535895307
2,0.023641440116742535
2,0.02986238532110094
2,0.09189189189189137
2,0.03636363636371428
2,0.06953931197056208
2,0.010819208103953995
2,0.02335164835164843
2,0.07798740108210585
2,0.16192614632473717
2,0.049334222138247924
2,0.007788381766331282
2,0.007114070238858906
2,0.09307305386585264
2,0.019580419580418642
2,0.007931243973748189
2,0.19720638022265288
2,0.07298719121664078
2,0.021441596277574755
3,0.08223083470339038
3,0.03625334266673909
3,0.042857142857258126
3,0.018404907975460138
3,0.0
3,8.39623531513475e-06
3,0.029896294456251582
3,0.005371699356091228
3,0.053471209674712784
3,0.013960405539548686
3,0.0007828401446630397
3,0.07812500000000015
3,0.014560544415802668
3,0.030708104939566182
3,0.06878341750375414
3,0.02679537834676219
3,0.005857920927863299
3,0.10188736121189017
3,0.05830903790087282
3,0.05141566064070686
3,0.08044382801664351
3,0.014331219232450789
3,0.051599050005437776
3,0.02303001056658044
3,0.049842422307186135
3,0.001183657501812044
3,0.07645856480015642
3,0.01273885350308308
3,6.0338065986443324e-05
3,0.10240963855421688
3,0.15694444444437722
3,0.00020181295409740853
3,0.022163574418217237
3,0.0013244235750986696
3,0.0009175292638040631
3,0.06696428571428574
3,0.029734356178592918
3,0.3372953286565721
3,0.008116729576730774
3,0.06595723737041428
3,0.08875739644962818
3,0.018867924528365578
3,0.015535111586971566
3,0.05587334323254306
3,0.055234352437525815
3,0.25932606378509043
3,0.0062475443899111735
3,0.02587464785341071
3,0.020603955960873846
3,0.011319111884886613
3,0.04152567653818179
3,0.07437022480467465
3,0.0861726420084373
3,0.08872892387703382
3,0.005114317574235408
3,0.00018891946331020518
3,0.039970324431007814
3,0.04111317594635294
3,0.0005709075730107995
3,0.04695372761409556
3,0.03779696696210838
3,0.05405405405407996
3,0.0008160829785112005
3,0.024774591116952085
3,0.01917686244781034
3,0.005727277049121149
3,3.292750224685305e-05
3,0.10822054256845376
3,0.10150891632372801
3,0.012121212121225142
3,0.0333333333333343
3,0.11855651965855273
3,0.07334367912105201
3,0.0457898335203621
3,0.0007938512618647254
3,0.07262569832402228
3,0.054403025831545646
3,0.05042824531068541
3,0.04652159844637291
3,0.09682126107347573
3,0.02197802197802199
3,0.016828853408480546
3,0.03055555555555615
3,0.04486549818336743
3,0.14407301571660835
3,0.1111777344728628
3,0.17340927900296965
3,0.07841205979859651
3,0.009396459529438243
3,0.09560805454305019
3,0.024103795933364217
3,0.18828451882845185
3,0.1158536585366018
3,0.017637578093682382
3,0.08595140786827182
3,0.07731121183660893
3,0.0039640366450783854
3,0.007727975269995292
3,0.05564768306415997
3,0.034851400470387005
3,0.08938449071531515
3,0.04386930490920316
3,0.06300887160695826
3,0.10469015158297168
3,0.05153058527018491
3,0.023872175353468212
3,0.037391908495032135
3,0.1200828157351121
3,0.004791528790339731
3,0.42565507304739375
3,0.007725329274219818
3,0.11602839336328108
3,0.02968602711933223
3,0.007037410803644899
3,0.11589046937299764
3,0.023410839958843493
3,0.04347826086956516
3,0.062158005503232194
3,0.02941176470588257
3,0.17885637762564308
3,0.03831417624527243
3,0.0503471118330164
3,0.019966974455292507
3,0.01973684210526322
3,0.06100856251828276
3,0.027679970503227333
3,0.07410424374073697
3,0.10933549367322168
3,0.05208097254022685
3,0.06633499170812601
3,0.012506656642186134
3,0.0032460525842733057
3,0.18238993710698317
3,0.15643086100970527
3,0.007941399795994229
3,0.18269230769232586
3,0.03348178734699901
3,0.002877697841729666
3,0.3338462664136208
3,0.004747071468416585
3,0.027065527065527173
3,0.014925373134503015
3,9.786302799868912e-05
3,0.07550044659289737
3,0.05478015070498997
3,0.05259269682684861
3,0.017025114731420963
3,0.009971509971509945
3,0.018112059729780347
3,0.061131471417271224
3,0.0
3,0.021400169163612325
3,0.03687315634218287
3,0.02257201003274272
3,0.005847953216374439
3,0.03161381380976853
3,0.01920969090603465
3,0.024173027989806684
3,0.12105263157863466
3,0.026034591298398264
3,0.026008224514476718
3,0.10528178899698498
3,0.0025420734702973364
3,0.021905298150568443
3,0.01770853575064819
3,0.026866736343767805
3,0.023457884112755394
3,0.028826549188041884
3,0.07293615141049008
3,0.006829536247087673
3,0.038636046889759516
3,0.02083333333333284
3,0.155688622754491
3,0.025363599293990062
3,0.050053721610907355
3,0.11428571428571482
3,0.02750589472525513
3,0.007466948882627491
3,0.00877192982456149
3,0.022544597188553166
3,0.0063911919239389384
3,0.040763621632822544
3,0.03333333333333348
3,0.02162162162208112
3,3.2573555764428003e-05
3,0.022925738308991625
3,0.039140866177005594
3,0.02527075812253983
3,0.09587529184256467
3,0.013410288257131057
3,0.0195006331943446
3,0.05304010349290073
3,0.047643048956263145
3,0.040313455449467295
3,0.016870179947140983
3,0.1102424167664586
3,0.018210964501160273
3,0.0003700779634457798
3,0.03846153846153995
3,0.043716205684170395
3,0.029336337491816206
3,0.17601889212094318
3,0.0341016298503577
3,0.014778325122728015
3,0.047904191616766546
3,0.000608916658040487
3,0.060834251477940714
3,0.0590277777777778
3,0.08077635164652283
3,0.0
3,0.04785442964487237
3,0.02292263610313057
3,0.017666776324597094
3,0.03993170979927
3,0.013568449855955282
3,0.043301782507467884
3,0.037914541322690204
3,0.08762916888514537
3,0.052023121387335614
3,0.08633093525180145
3,0.007212889264560418
3,0.0014157497796682805
3,0.013560432941233873
3,0.08609716075786708
3,0.04142011834321261
3,0.021064486196514586
3,1.6495934451820502e-05
3,0.018302857844634677
3,0.06337110028809917
3,0.055857983798047635
3,0.011442424242691337
3,0.007038276112697138
3,0.029411764705869165
3,0.060670678733670144
3,0.04458291578447824
3,0.050986505606095085
3,0.09117275979278915
3,0.08853654347509121
3,0.06114471770388609
3,0.03176483800325679
3,0.022288891288763886
3,0.022063362660044217
3,0.05444826269723306
3,0.0030816640986132725
3,0.05000000000000005
3,0.024119986210867847
3,0.01253089445307689
3,0.00517241379336439
3,0.12787430376599043
3,0.022310192728395597
3,0.09651476136295585
3,0.05629085177392395
3,0.030786503574812246
3,0.03592254035407953
3,0.017208691848339456
3,0.03779105099508876
3,0.12849162011173224
3,0.07263744299266844
3,0.04275882917923983
3,0.03921568627451026
3,0.006796230498520651
3,0.023255813953413147
3,0.019803141362765984
3,0.002561572943790457
3,0.0
3,0.0229122516047792
3,0.06538461538461544
3,0.019234137967595585
3,0.047619047619016606
3,0.03571428571468395
3,0.054836721690964874
3,1.7338685856481948e-05
3,0.022592982650629697
3,0.006497476826405439
3,0.027531769095733696
3,0.07115135834409887
3,0.09293399383478664
3,0.04549450203426267
3,0.016296804187922294
3,0.07407407407407408
3,0.0019085247443785367
3,0.03973509933775554
3,0.005583625788177421
3,0.06959687861201719
3,0.04289409516265601
3,0.002069200346059409
3,0.030118872713934906
3,0.05843584889220599
3,0.03887111136272103
3,0.023909751918157956
3,0.0002946231283304796
3,0.04310970964986931
3,0.004220566208469747
3,0.002438599547410426
3,0.10377447410075073
3,0.0022926719709910085
3,0.01947362494168371
3,0.0557155478851047
3,0.03683386004758716
3,0.03424657534246573
3,0.04507388747469151
3,0.005317757088530042
3,0.025736756242140925
3,0.07872928176795517
3,0.12695272341802816
3,0.07982100478947625
3,0.06461996845241567
3,0.0008965826409784661
3,0.009666336691189352
3,0.023255813953536545
3,0.006544052956705334
3,0.056671144218041404
3,0.0118735005445957
3,0.00014720795609486566
3,0.00015991045176382172
3,0.026310077191173294
3,0.04640734451235622
3,0.0803858520900322
3,0.13169642857142683
3,0.037837837837837805
3,0.00632103722900129
3,0.02479338842975063
3,0.03223736263653887
3,0.13255449517950524
3,0.0009080222149308265
3,0.02576371315256695
3,0.07586206896551755
3,0.03408089808363035
3,0.02861648425898395
3,0.006134969325097065
3,0.03614457831325312
3,0.08539043480521136
3,0.025796956802947992
3,0.07999999999999981
3,0.20921057287362982
3,0.018691588785153014
3,0.04349001011268796
3,0.008319315135313893
3,0.10553681612406506
3,0.04435483870970465
3,0.19143150643543416
3,0.013900728962155332
3,0.03058600622562585
3,0.08763121862163405
3,0.05748362985119214
3,0.022900763358743532
3,0.007370508733045847
3,0.00039637645886574807
3,0.01721548673780062
3,0.0545876488040299
3,0.07187636410827668
3,0.005007550378153228
3,0.09617766766948434
3,0.0051639985997704
3,0.012215761516955338
3,0.07037142047170047
3,0.02642765770848624
3,0.013091976200478809
3,0.0004471184395141093
3,0.004491017964067239
3,0.024951771752721286
3,0.007762290293482606
3,8.496537714818807e-05
3,0.01041666666667012
3,0.016853932584270804
3,0.0557177236062219
3,0.16804407713525682
3,0.04511284729745721
3,0.15524144328926284
3,0.044554455445544545
3,0.006024096385979132
3,0.026845637583892634
3,0.18168168168149576
3,0.05952244339522211
3,0.03793072232167963
3,0.12432543461617462
3,0.02388724512898021
3,0.02325581395348845
3,0.024345653684383392
3,0.02055800293685861
3,0.03713870848895111
3,0.0018122216235910227
3,0.025645406689161876
3,0.3799999999999989
3,0.10198300283286282
3,0.05544325017158659
3,0.0011398849991733667
3,0.0001236334108490915
3,0.01885581922427832
3,0.0728688711908144
3,0.03788635248621974
3,0.01141257897517358
3,0.02736161750022153
3,0.04252577319587621
3,0.03614980827900382
3,0.10275229357797894
3,0.026490066224966337
3,0.02798370234420196
3,0.007091257432937142
3,0.028025386865232448
3,0.018633540372590025
3,0.07205763246345753
3,0.1031451337123747
3,0.14817444921670536
3,0.03012048192770462
3,0.010989634406752487
3,0.04469538278674309
3,0.009449465901000657
3,0.046874999999995864
3,0.048418956267273834
3,0.03361984637341831
3,0.010782620361546895
3,0.07912889935185505
3,0.10748034097607244
3,0.11680528158376967
3,0.028350735684769812
3,0.03513145780840034
3,0.2023121387283227
3,0.08290717358973736
3,0.005344411168007597
3,0.058823529411765114
3,0.05721477872466163
3,0.01908957415565359
3,0.05906207206790021
3,0.1031651703272908
3,0.016956387695248203
3,0.09709394904428548
3,0.045961002785515334
3,0.03415376461012878
3,0.04023845007453169
3,0.05161080583852914
3,0.055252701856027056
3,0.0156602387056426
3,0.025385892705997903
3,0.0575312258282066
3,0.09136212624584711
3,0.0689765633800287
3,0.05588017921778966
3,0.04559115436010588
3,0.21718316268433913
3,0.06431460561099096
3,0.04122856016382525
3,0.053696771174822716
3,0.09933128653775619
3,0.045857689982148814
3,0.07138734043702788
3,0.02804157930816063
3,0.024933818133779304
3,0.08108108108108102
3,0.14409058979531428
3,0.371571480964753
3,0.05882352941154261
3,0.014813921017702417
3,0.05043318148466343
3,0.07680852395333672
3,0.02355845296219038
3,0.06607929515403493
3,0.007682017519283325
3,0.017470775164709032
3,0.0923048480965888
3,0.15211809489686787
3,0.048773651016442765
3,0.00603437538827177
3,0.005346372981572166
3,0.07964601769911533
3,0.012341669372656364
3,0.005029006747599592
3,0.19090909090909092
3,0.05784525753631608
3,0.009876564142760186
4,0.08041705829718279
4,0.049052777415248786
4,0.019205819946064878
4,0.011793149470966074
4,3.2531257259297894e-05
4,3.125846674178756e-05
4,0.03635201796446783
4,0.008664874175069769
4,0.03521126760563648
4,0.010519267323095677
4,0.0002349789701060744
4,0.09888931362469955
4,0.011111111111113568
4,0.02666666666687924
4,0.06332453825854087
4,0.033485540334856706
4,0.005227357231531469
4,0.07242601920898101
4,0.05789190803193577
4,0.040102794454639865
4,0.04722222222177037
4,0.014542916992532743
4,0.0629632967567923
4,0.026174504261473275
4,0.008250000000091672
4,0.001054688053007139
4,0.06477732793522258
4,0.005235454922381774
