eer,std
0.08445652094966397,0.059560909337546396
0.08375629589615562,0.05526871112234432
0.08418380171020655,0.05805683784126046
0.08467842381320217,0.05816205536682097
0.08422947852891964,0.05458006977008618
0.0843551958997398,0.0569898365955622
0.08552224336141458,0.0600211678395376
0.08508141706588226,0.059879232454934636
0.08512710491076671,0.05805624635476269
0.08370230563349204,0.05803670542586549
0.08554280074793953,0.05618795265039547
0.08396449076828384,0.05669659455983075
0.08358110799634207,0.057886139592724976
0.08542356069945986,0.05803369580324401
0.08553902197167625,0.05821761996393921
0.08546905124741097,0.05876166238894148
0.08553154476542336,0.058172329551033936
0.08420102887927076,0.056927780061809985
0.08301024786128905,0.05455836024136718
0.08507172352974758,0.059679283132695514
0.08530705177495818,0.05996710596061996
0.0843459903946541,0.05636201036119606
0.08488777082682368,0.056405139838907166
0.0844292605059887,0.057154923885113354
0.08353846192560249,0.05419743251840011
0.08194599670699398,0.05610194010208938
0.08427996788791677,0.05664168500274485
0.08392051635806393,0.05806878825826165
0.08422557978291614,0.05688926832666816
0.08412861258591785,0.05990044648674146
0.08431497575223129,0.05577467052945491
0.08671574699391872,0.058900556991468796
0.08222370551907844,0.056406665726609
0.0847025765369516,0.058645221332181585
0.08487912203023992,0.05904371699003121
0.08220305854333367,0.05464467513374194
0.0826770094098052,0.054362856235580036
0.08361060661190196,0.056588556596681355
0.08396677219329508,0.057286058235524115
0.08485920048916967,0.05793895863343202
0.08580158405131455,0.057723280116219196
0.08559931705059518,0.05885721207155709
0.0837979652643876,0.05725302279648147
0.08630530026025839,0.059969718412585075
0.08612512002819467,0.05876812499599877
0.08390297985337813,0.05696024998274609
0.08377357465221119,0.055180183516481955
0.08273616167262694,0.05573445521016008
0.08565248644795925,0.05729663481023564
0.08660022491144943,0.05883050546359149
0.08485715559083014,0.05703705641175011
0.08414252175768251,0.057308416026580496
0.0856092929260185,0.05938791539673086
0.08380132800731589,0.056965965425822815
0.08567006911130284,0.057802473189738655
0.08338718210166719,0.056381123972375054
0.0823260769868602,0.05599260278817528
0.08586737985299395,0.05917225055684286
0.08364927193086136,0.055671712968656036
0.08491436481382353,0.05566432894570232
0.08367997833840653,0.06002235360502052
0.08418167169526819,0.05454181133850544
0.08318671986942401,0.05605837828674498
0.08257132423724897,0.05505086718547806
0.08309337524936669,0.05684099985713521
0.08168435880906146,0.055418017858032055
0.085263033903058,0.059778842356455406
0.083815512118774,0.05649302013631695
0.08352844463265666,0.054532747231833
0.08673836642052608,0.059972178017586295
0.08437697354327783,0.05923579391500368
0.08297952483400849,0.05593985216550413
0.08358427119262249,0.05600868206297691
0.08435423646978323,0.05549956713580585
0.08399109624638713,0.05724253759143701
0.08300117895425527,0.055344061386732445
0.08626000330289213,0.056474797596801365
0.08385258344588543,0.055838031554820804
0.08298868338945853,0.05546310271823643
0.08393622934365023,0.05520507652712297
0.0847333728699545,0.05439478365451455
0.08410025799343568,0.06093435919059322
0.08423494387499908,0.05845254220491507
0.08402521940092272,0.06030202466917107
0.0836705135376536,0.05804893747959771
0.08427631641572104,0.057785771875149584
0.08424662604854662,0.057938433729754796
0.08568382008364132,0.05861047313916681
0.08411454875167443,0.058983685942713644
0.08459776878612653,0.056109534571577795
0.08376061232253798,0.057671687080142156
0.08637419690659832,0.060316743132348576
0.08503136250376554,0.05891499302873983
0.08431069559280424,0.05523722861844794
0.08376059758004162,0.0563980159998405
0.08280246038612414,0.05274824977973386
0.08377692416631019,0.056113543593903185
0.08466888968473243,0.05659675550573506
0.08429552012308389,0.057387679173601665
0.08608548357649236,0.05823985629778676
0.08061718941138192,0.050579065211248365
0.08378534066013074,0.0568893880182342
0.08475134942407993,0.05723296690632077
0.08261879884178375,0.05416540203673287
0.08404791652616798,0.057141606240705405
0.08466197479291743,0.05673897903674835
0.08427776831811508,0.05716008679699183
0.0836809298842283,0.0587596874325023
0.08418369684325847,0.05972212709872577
0.08290429925369798,0.05770303382838799
0.08526501791629651,0.05709301143487006
0.08449417986767378,0.05595130993895459
0.08202722308826071,0.053997643541141144
0.08543744322997215,0.058678682230815946
0.08574330260396251,0.05841190836320705
0.084703880611465,0.05996029568916102
0.083610645400356,0.05807470196766946
0.08281206266004158,0.05409964040249568
