eer,std
0.07916617583848386,0.04761140712475497
0.08189526684937405,0.06325014323575172
0.09523809744650376,0.0701980754858081
0.07725041440739686,0.05197704104777115
0.09417335652744796,0.06696288295683232
0.08633779583740232,0.04822157909052229
0.08712717864458219,0.06208746562207125
0.0758495594348425,0.044846299558152156
0.09302004598627511,0.06817424285419646
0.09144695655033734,0.06791137570647866
0.08358928454403321,0.052923795317240646
0.09229658227004706,0.07002276738329297
0.09645237132518003,0.05275101709566359
0.08910667316953835,0.05989993727204885
0.08514289607803938,0.06176902990412606
0.08894315757031648,0.06542428778051415
0.08265697849844243,0.04686686591945061
0.08300913949547038,0.05472771901706257
0.0828623194293708,0.0605558291815245
0.0892390694255429,0.06557576101421571
0.08738487028777157,0.049088071527585056
0.07247151063638578,0.045861308749009254
0.08824034405272002,0.055125138530153495
0.08982124537767137,0.05620859710424313
0.07701276263980043,0.05167694714672683
0.08940270958584967,0.0586356965323383
0.09124147799428745,0.06359420112247581
0.08568493650352708,0.05989395973709299
0.09678977576355376,0.06805328797701117
0.09016242164201133,0.061928875051925104
0.09065654997078623,0.06908029278040478
0.08751592222493687,0.066728695458112
0.08198308213654758,0.058454311697060134
0.08425323904608319,0.044341359527988795
0.08676672999009923,0.05069811631580642
0.08687085467084392,0.05717775075907448
0.09056276283630221,0.07912207957217626
0.09161088216242981,0.06029880319384312
0.0931551456117514,0.06684778161488011
0.08109242860121635,0.0457554057378998
0.09091016294991779,0.07884522242507172
0.08172271414158946,0.05377682982694403
0.09043573766895113,0.05923491340628292
0.08934995335924903,0.07231206769208039
0.08026535259364491,0.052019581399613
0.08766987774905921,0.04984303693791215
0.09071272035471699,0.07031008617742066
0.09188412437961264,0.057939395504039516
0.0835502947518697,0.05170651962195611
0.09496704522967861,0.06406281689532742
0.07913339497641232,0.060268073198196784
0.09659426273926415,0.056668629793726895
0.08574756917169923,0.05579285533778539
0.09864061509812559,0.07507734298915136
0.08463508477160352,0.06740298829109216
0.08789315371205124,0.06783670681750457
0.0808016069553144,0.04770211394378465
0.08014734446967364,0.053485965623517887
0.09907392409628343,0.07133104927820987
0.0994592823366596,0.06762460358968621
0.07864186847323475,0.0704579744391781
0.09576694665706457,0.052347957059021705
0.08807057576620869,0.07204001636112824
0.09360941306071724,0.0683070642358097
0.08649718905014453,0.07017219545912778
0.09271094267758996,0.07069170269296315
0.09342765192991663,0.06129399073641498
0.08772937861466534,0.054428860221220926
0.09184126713979338,0.06352543457386113
0.08698338736883118,0.061076793022165024
0.09046268292882301,0.07249293248310049
0.08400036950360062,0.05911206798498094
0.08055985787022384,0.05179541509330291
0.09263512378560132,0.0673439064237641
0.08179324295822285,0.047422079838306694
0.09345899154568672,0.07581696372835355
0.08716746295144832,0.050939380141764946
0.08265373141027264,0.06136156080685834
0.08436126712381861,0.0640179725377529
0.09417021430755246,0.07300351994733478
0.09795958391440038,0.06898359770673401
0.08615092238611805,0.06125609833005236
0.08603134649734868,0.052076731178430716
0.0819161153287008,0.061176600787566766
0.0862975049865575,0.07540518284976104
0.076796211408824,0.04881671845870307
0.08064360769851116,0.045323860579282525
0.09203205390688975,0.05744821903010681
0.08018537549440587,0.04868940132838737
0.09460560580069301,0.0701269121569443
0.0867687451260175,0.04780395026955968
0.08382183204609807,0.04939529450598837
0.08857032758081333,0.061967515019339905
0.08659385771280596,0.05008971098423248
0.0828000102758974,0.0523713940827573
0.09725754976378315,0.07458608711005663
0.09246861602278816,0.05807538584918381
0.08684042355602747,0.05440183930701225
0.0832840976402038,0.05165942157259757
0.08748857904576393,0.05557989528721717
0.08325616422764125,0.059398627960677824
0.08787644705618192,0.06523793231029179
0.09877805213388102,0.07609971431968983
0.0794472653890744,0.05485369795406559
0.08546107154936608,0.047771129416558804
0.08883010392311022,0.06109901623324681
0.08875263301029755,0.07771519362655151
0.08711831520044289,0.07447602308335823
0.09443310323001942,0.06770210316989407
0.07676270502859726,0.0542123041171632
0.08172211065323706,0.054002812052237996
0.07981656930204133,0.062008217165173914
0.09237016168770645,0.07497483738297539
0.08770480512553297,0.06776476469685545
0.09863637371521126,0.07088162979394225
0.08124721807794548,0.05503949877117446
0.08777717225719874,0.05445845416837976
0.09084179264691776,0.060853412443504805
0.08133025366560151,0.074057476845016
0.08344064564054714,0.05118234416222626
0.09640666475633472,0.060104312903896034
0.08193916517977318,0.05932063724630466
0.09903170698265255,0.07088513398929937
0.09988042515918064,0.07455005817471592
0.08606109911556264,0.05539858988023886
0.0808626592854902,0.05122867861100804
0.08960460506044794,0.06691167904030246
0.08905835725897478,0.06010757362071175
0.09552122678536669,0.073285555061528
0.08309224983137409,0.05467731896303114
0.09438834635484279,0.06390740382087101
0.08536763892252242,0.05257532594704255
0.09352762369485777,0.08267709940819366
0.07647129025418112,0.06032161159661813
0.09635925597529121,0.06846680120482515
0.08898023302518927,0.05926915686465984
0.0808753756642031,0.060073012484908095
0.10044460697944217,0.061969182534010236
0.08530035320461886,0.05071195403065761
0.08130356296010202,0.05293788193831875
0.08891886884581111,0.0694830337545275
0.08078422442639244,0.055840636008684545
0.08156962404513708,0.04971179482447484
0.08025670299890032,0.04997756679352921
0.08706518489602565,0.0587754146367535
0.0852900634808244,0.05407038854227482
0.0768988915071531,0.04579259327567126
0.09155569146701482,0.05526477021640284
0.08789572725202101,0.06453476182276625
