sample_size,include_eer,exclude_eer
10,0.06310272536672001,0.2715533611855462
10,0.00980392156860881,0.04411764705882346
10,0.17037037037042893,0.2762430939231637
10,0.03541666666677719,0.08471116554448077
10,0.07142857142863601,0.09523809523816112
10,0.01851851851887424,0.15813528336388363
10,0.038159820355018276,0.21099290780141725
10,0.1615853658539201,0.34604227103135404
10,0.07786885245901992,0.24544650751547303
10,0.0,0.09601669855627065
15,0.11904761904737798,0.19116484906091147
15,0.033333333333333284,0.03333333333333334
15,0.021164021163946743,0.026455026455026672
15,0.046666666667157616,0.10063636875616927
15,0.05440000000001821,0.23359999999999986
15,0.03206002728566825,0.10208606268210636
15,0.08536585365856213,0.1592532264117902
15,0.06343283582070329,0.269196193310394
15,0.03860898138023747,0.06626506024095187
15,0.0,0.004471414883534285
15,0.07602339181286559,0.17690058479562282
15,0.07174231332410871,0.22254758418740853
15,0.04225352112716663,0.06338028169014041
15,0.0971685971685976,0.24324324324324326
15,0.010135135135096479,0.0872362955108465
20,0.038922155689204825,0.05988023952095419
20,0.005000000000333357,0.015410695021980213
20,0.018796992481968953,0.12093964257645448
20,0.05871212121218973,0.06439393939380891
20,0.015151515151422252,0.012189367726694426
20,0.09469696969816689,0.1019200503619767
20,0.05414012738832401,0.11762171477811284
20,0.04999999999999991,0.050000000000003125
20,0.03276539973782996,0.10615989515083442
20,0.04294478527625209,0.05758466938642497
20,0.11904761904790057,0.06902920466449833
20,0.1226415094333691,0.18801996672213137
20,0.006211180124223224,0.012422360248447348
20,0.06437125748435563,0.06586826347305386
20,0.02016129032273028,0.024193548386851272
20,0.05357142857137447,0.07875557489447184
20,0.038216560510250824,0.05215669014082792
20,0.061363636363878094,0.09921411045127441
20,0.028061224489812873,0.04781420765104834
20,0.054362880886308786,0.07131987420161602
25,0.025000000000003034,0.06022346130017731
25,0.008875739645016794,0.013989011417215444
25,0.04767080745341615,0.10869565217391466
25,0.11316872428054492,0.13803230543320352
25,0.06358695652170727,0.2018463185129027
25,0.042768959435626135,0.06874334128239419
25,0.10219780219780271,0.14285714285718645
25,0.10962962962951842,0.19203572757722367
25,0.0399999999995115,0.039766743379092716
25,0.07251908396945819,0.1603053435114505
25,0.08196721311495547,0.16960703490016124
25,0.09382716049320368,0.11834818351875549
25,0.04794520548013292,0.041095890410959006
25,0.012062726176613277,0.014531817649051386
25,0.04800000000000185,0.08241218373863916
25,0.07185628742514966,0.12042771218445228
25,0.017459138187225418,0.04157666509671466
25,0.01538461538564418,0.01150785822256927
25,0.03628389154705046,0.05861244019138564
25,0.012464589234255884,0.02578053067732229
25,0.08437499999904269,0.15605420370079262
25,0.04761904761950476,0.02584573202561395
25,0.025134952767133574,0.0404858299595142
25,0.04310344827586207,0.034482758620698696
25,0.002890173410404542,0.01184968752511039
30,0.029112081513788652,0.06301300669333718
30,0.014851485148827406,0.014851485148514665
30,0.13291139240490768,0.1618026859486423
30,0.03910614525107843,0.023960385496804744
30,0.02597402597401799,0.028462058094999947
30,0.12869082479258176,0.21252166377816287
30,0.011627906976966595,0.05813953488372155
30,0.06785714285707505,0.11857142857173698
30,0.023952095808730915,0.03592814371258681
30,0.012195121951499606,0.044259793114572905
30,0.022636484687438452,0.02741839015330374
30,0.022727272728260386,0.02272727272680103
30,0.004823151125036161,0.00831590479098838
30,0.040000000000001756,0.04000000000003731
30,0.07926136363654011,0.21477527749134578
30,0.13604972375649388,0.15055248618788594
30,0.0379746835442184,0.07921152167588015
30,0.13461538461559996,0.13729543057398536
30,0.025555555555555293,0.03036419672700437
30,0.0706293706296082,0.06993006993006974
30,0.04870129870153536,0.07084019769236106
30,0.052884615384447206,0.03850866445012299
30,0.02293488824101069,0.059959010533960085
30,0.05769230769230732,0.04689988185281434
30,0.0,4.244121899324231e-05
30,0.07096774193564642,0.08795438346326016
30,0.03999999999966018,0.040899795501597114
30,0.05405405405440657,0.12532541914055922
30,0.06153846153842525,0.06998502993963254
30,0.08954678362573101,0.14625381399028137
35,0.020547945206023564,0.05187290105915786
35,0.05813953488373191,0.07205789805069943
35,0.031249999999942775,0.033117579320133615
35,0.020000000000538427,0.013855350145724357
35,0.017416829745580148,0.024657534246575248
35,0.11556603773620132,0.17272658932018198
35,0.03409090909090908,0.019480519480648946
35,0.07666666666620375,0.10992447936532154
35,0.12999999999981643,0.17915648039423282
35,0.07222222222174056,0.11577700508374338
35,0.03927492447129551,0.07401812688812176
35,0.055944055943844856,0.06368280020061545
35,0.039682539683012816,0.051623905123063384
35,0.0,0.001489007620522338
35,0.13799778761062068,0.19488621486548763
35,0.06555090655513617,0.060261394656924136
35,0.04761904761904755,0.0476190476190532
35,0.040000000000371946,0.02042042041929238
35,0.0614754098360662,0.09309656076399728
35,0.2694063926940793,0.26480670012014984
35,0.16666666666667967,0.16657132641980174
35,0.13716814159292048,0.1814159292033839
35,0.0356282490173703,0.11508740517363238
35,0.04859203296684157,0.17552581261950287
35,0.04766081871371718,0.0896954704432669
35,0.08029197080292876,0.09003149390642771
35,0.07676767676767679,0.15434175674708284
35,0.2063492063492063,0.23977115732048604
35,0.12427745664720145,0.1475545490167909
35,0.05252659574467991,0.050018851325876586
35,0.04687499999999661,0.07115949518576958
35,0.043333333333351085,0.05333333333345174
35,0.0,0.042272783787105306
35,0.08991228070171389,0.1494944631680128
35,0.0848484848484869,0.10528579247926392
40,0.09948320413438438,0.12403100775179449
40,0.05840664711646167,0.07038123167156551
40,0.057017543859541095,0.08258790436131791
40,0.04118773946361194,0.043679838083358846
40,0.06479591836819489,0.06036597627146472
40,0.07098765432077092,0.07188556252919946
40,0.08387096774196569,0.10954742282406757
40,0.0317742755465175,0.05147968407889661
40,0.06666666666744153,0.03541324285689488
40,0.03497229916896834,0.04796565119538061
40,0.0749279538904898,0.08933717579250725
40,0.08551554828151223,0.13747954173486085
40,0.020833333333364977,0.016599755133198654
40,0.03578732106339455,0.050691570898200415
40,0.0630102040816327,0.0771389354889416
40,0.05115511551155118,0.0693069306930693
40,0.05532786885209029,0.0654601331736763
40,0.013869625520223625,0.019417475728155373
40,0.12121212121254249,0.10227272727272735
40,0.0564954051796157,0.08248814977594163
40,0.05503776803112635,0.08256655625175793
40,0.08309248554906355,0.13150289017353328
40,0.07856191744352342,0.12400652129611875
40,0.04609375000000225,0.04112279357171937
40,0.09523809523809527,0.09523809523809527
40,0.030674846625878136,0.04294478527598453
40,0.052795031055906355,0.06832298136603251
40,0.010582010582117184,0.014489836989248741
40,0.12333333333347254,0.24240268609180277
40,0.03986013986107055,0.0475524475524476
40,0.02380952380943507,0.007312549048010415
40,0.05030249804840587,0.10302071639963258
40,0.042735042734366055,0.09908995678931519
40,0.06914893616990653,0.07162108118446904
40,0.041436464087622214,0.08287292817679053
40,0.05555555555555562,0.0797758889636206
40,0.06250000000018546,0.11413043478260776
40,0.07344827586138661,0.2049875443896751
40,0.13119469026581076,0.13716814159294277
40,0.09876543209820945,0.1234567901234546
45,0.12696335078560106,0.21774639392951986
45,0.10645161290273464,0.12221754582702912
45,0.07275862068951991,0.13103448275862073
45,0.09821428571421034,0.18169360702499887
45,0.03656869446303789,0.06578947368421116
45,0.03409090909105025,0.03746214415466398
45,0.05357142857101875,0.09519844574055042
45,0.07692307692291567,0.08554168093873303
45,0.06436011904761438,0.08333333333369645
45,0.013456090651543783,0.02062991337439294
45,0.05172413793103452,0.038963714557981706
45,0.026765632028792515,0.032388663967535744
45,0.03561046511621914,0.04166304253281714
45,0.07251908396911654,0.08396946564869741
45,0.03703703703703817,0.030070504994312266
45,0.06481481481482113,0.08138349254153748
45,0.057897286821440686,0.15650434353589446
45,0.03351955307303655,0.027932960893874186
45,0.03753541076471527,0.06791394136591519
45,0.020833333333797735,0.023625379063917828
45,0.05363636363610967,0.048522645168650416
45,0.07419354838690943,0.1155061155053785
45,0.038819875776051976,0.037267080745341706
45,0.06885456885452623,0.0630630630630612
45,0.09744990892557168,0.1693989071038251
45,0.012658227848077491,0.018686435485317825
45,0.033453237410249796,0.12513100489863033
45,0.0037593984966055915,0.04044517184942718
45,0.08124999999947809,0.15555555555567047
45,0.07727272727302346,0.16363636363636375
45,0.14934640522852918,0.16624818549175804
45,0.11742424242423746,0.17078503152470542
45,0.14634146341397244,0.16318794919804297
45,0.04125874125927558,0.028109928370249296
45,0.052763819095310416,0.032248325832333405
45,0.05978260869529625,0.0765418094849095
45,0.10187667560328471,0.13913560834643662
45,0.0566465256797583,0.06193353474319605
45,0.05612244897988859,0.05102040816327861
45,0.03360768175593986,0.04115226337434849
45,0.0875000000000003,0.12000000000000001
45,0.01572327044044535,0.03766695257849573
45,0.03217821782265348,0.057897384305437075
45,0.0669999999999994,0.11486742185187332
45,0.033834586466900504,0.037593984962433005
50,0.06648199445983868,0.09695290858725758
50,0.08321167883134334,0.08523276695680942
50,0.06155589123866121,0.07552870090634448
50,0.01432816811776267,0.017761357416181938
50,0.03555555555560655,0.0659052078706536
50,0.05454545454545463,0.08130575831315762
50,0.08282162647894145,0.13673805601282604
50,0.0309523809525687,0.049903321445451836
50,0.13492063492071238,0.3057807659342217
50,0.06643356643386858,0.04895104895104908
50,0.05059523809567865,0.08333333333333336
50,0.01992225461613223,0.017570294632998522
50,0.0,0.08000000000000138
50,0.024390243902439053,0.041704377649334025
50,0.023809523810004302,0.03683854378084709
50,0.030864197531126125,0.046768976335770096
50,0.05823529411764719,0.1650534895567998
50,0.06291390728497466,0.03311258278146003
50,0.01162790697686928,0.005631380381779558
50,0.055555555555944575,0.12319734226010315
50,0.054054054054056895,0.0686397228174881
50,0.024999999999999956,0.011533748228750768
50,0.01391015824400203,0.02729722680988216
50,0.15032097004279765,0.1521677260218526
50,0.0319573901464714,0.057256990679094455
50,0.14890710382508313,0.20092500825822468
50,0.06523875024547209,0.12245521950722316
50,0.07826086956560158,0.0913043478262866
50,0.06873614190688229,0.1168318321141805
50,0.0,0.04036241230559899
50,0.03870967741934773,0.04054088728244473
50,0.03133852691227203,0.04441072746753165
50,0.08625336927253285,0.1257861635220123
50,0.06363636363658165,0.07726237356188712
50,0.06896551724137504,0.06896551724137928
50,0.07774798927588022,0.12421113023647665
50,0.04573170731595681,0.028834203330195964
50,0.03900709219945157,0.06382978723404249
50,0.018518518518332295,0.03703703703703459
50,0.01503759398444776,0.02255639097746002
50,0.09325396825367185,0.11107755496354957
50,0.05129789864026722,0.11372064276885062
50,0.040697674418252706,0.033854575249225076
50,0.0,0.040592972181848326
50,0.07746478873240148,0.07958272860628092
50,0.056532663316497825,0.03984174085064293
50,0.05063291139326687,0.09025934245522896
50,0.09267793138739688,0.15253758916243718
50,0.0,0.003673278568771804
50,0.025157232704402524,0.060304225350748294
55,0.13313609467460744,0.1676006026850133
55,0.01840490797512817,0.050500489200305934
55,0.024822695035501705,0.03960301189814726
55,0.1430555555555559,0.16231322428031214
55,0.0840163934426629,0.10245901639344261
55,0.11211129296247588,0.11456628477947119
55,0.012953367875595315,0.0181347150259067
55,0.043510324484267004,0.05604719764012648
55,0.040693681318681243,0.07967032967032976
55,0.21004566210084027,0.23591806142047234
55,0.09655688622788813,0.10202395311949299
55,0.03922594142282897,0.036262203626211575
55,0.030612244897959044,0.04018763011545265
55,0.0923611111119538,0.12739081795570809
55,0.07103064066890394,0.10306406685236766
55,0.03383458646616542,0.04913669461612604
55,0.037837837837845265,0.027027027026902555
55,0.06096451319318553,0.10191082802516141
55,0.1317365269466092,0.1597928047526692
55,0.07094133697100324,0.11053906723230844
55,0.044247787610979944,0.06832849938618467
55,0.0,2.4499596004118234e-05
55,0.03800366300396418,0.05047888041712557
55,0.05555555555574053,0.10489799893030785
55,0.04204431017120206,0.042296072507877105
55,0.04320987654322145,0.0638402320664921
55,0.07909604519749674,0.14124293785308384
55,0.1481408227848706,0.1671505693427075
55,0.023878437047473493,0.025083527387892712
55,0.1244755244755109,0.21678321678321683
55,0.05666003976051729,0.08116355143116187
55,0.023255813953637003,0.013660995587982484
55,0.11904761904741772,0.11881911858421246
55,0.007692307693124971,0.0175257258369851
55,0.017857142857127792,0.020462909088159224
55,0.06504065040674004,0.043036013941350086
55,0.0384615384615384,0.02299652998704438
55,0.15217391304336886,0.16777139490419676
55,0.0476190476197193,0.02514291858550228
55,0.0464015151515151,0.045454545454545435
55,0.09090909090909366,0.13290252072741254
55,0.0,0.0066693743187719486
55,0.05083088954122836,0.06988079603849373
55,0.0659420289855117,0.08787344546637503
55,0.08144893899204243,0.13305351521592382
55,0.10344827586198882,0.12234322667471283
55,0.09073359073362115,0.1749705501805612
55,0.06634358288765668,0.11934004533259046
55,0.09795321637397587,0.11549707602339179
55,0.062096774193698336,0.10247565664150447
55,0.1587301587298321,0.22222222222191731
55,0.03219547487503361,0.0425272727272734
55,0.06055261610817109,0.07538042457279126
55,0.09433962264195449,0.14262523191087914
55,0.031055900620411747,0.031055900621224715
60,0.044896030246581856,0.0765180607224346
60,0.012658227847993947,0.01898734177215184
60,0.15838509316775937,0.19875776397515604
60,0.043859649122807626,0.06524071195661268
60,0.0814393939396814,0.10576142216684656
60,0.032219973009063985,0.04588394062079824
60,0.07978723404252391,0.08510638297872343
60,0.02134146341521536,0.038270038740655876
60,0.10481310803917436,0.18828023944854771
60,0.05263157894741652,0.048390243902559395
60,0.1761049723756824,0.21222634455804468
60,0.06258322237029149,0.09708695232156815
60,0.19590163934426327,0.20491803278688528
60,0.05678670360090579,0.12521899666559916
60,0.026915113871082884,0.033699065888374805
60,0.04857954545454614,0.04980433081048885
60,0.019042968750018104,0.043154630039923036
60,0.026498266468556964,0.04858173513533739
60,0.1196581196582408,0.09457282268475131
60,0.11363636363668891,0.11979126571296378
60,0.15476190476190485,0.172404041443674
