sample_size,include_eer,exclude_eer
10,0.03174603174565367,0.04508385905427464
10,0.0688622754491415,0.28143712574850294
10,0.011363636362673879,0.022727272727014178
10,0.06568627450953943,0.17603047204462596
10,0.050986842105725454,0.07489451476828751
10,0.1818181818181896,0.4276072283909038
10,0.04511278195501338,0.08557046979741197
10,0.014450867051773529,0.0295822160712619
10,0.1560975609760643,0.2865853658536691
10,0.020739910314313558,0.034627092846854175
15,0.022435897436050616,0.11135632183943417
15,0.0,0.02167182662488924
15,0.051724137931032116,0.06896551724139605
15,0.10000000000000109,0.11428571428571431
15,0.015796703297610726,0.020604395604395663
15,0.037587412587269144,0.07368698071358057
15,0.04020100502592701,0.05330620549313204
15,0.04545454545488069,0.002177971375813272
15,0.03448275862069139,0.03431504998657681
15,0.002824858757522721,0.005075375936303117
15,0.026595744680991955,0.08716932527487538
15,0.04999999999999991,0.10000000000000003
15,0.06988817891399611,0.12014902204341765
15,0.029986052998212272,0.09738107963617094
15,0.059090909090906155,0.21571806468171142
20,0.030625832223080747,0.10119840213049275
20,0.019275161588180986,0.10918396360404338
20,0.0,0.05285868392700994
20,0.04385964912294805,0.1052631578947388
20,0.07575757575758812,0.2282264150943396
20,0.10608828006068277,0.23583467619006143
20,0.035179640718562936,0.056905428596280325
20,0.06249999999916438,0.05000000000000471
20,0.0795454545454546,0.16384807319221997
20,0.034246575342466876,0.027397260273778926
20,0.032258064515129733,0.02577817398351801
20,0.024752475247477333,0.012157503175866878
20,0.03846153846205884,0.033299180327826215
20,0.09090909090899013,0.13636363636363644
20,0.032657657658409854,0.03536227522501724
20,0.004823151125363487,0.01613040156267303
20,0.059959349593482945,0.1170728126836151
20,0.15166666666598405,0.19089075273383585
20,0.01265822784828578,0.020267417312674705
20,0.03637770897832893,0.0775459655143175
25,0.017580872011470634,0.0447728989085744
25,0.02000000000000002,0.022821246818150107
25,0.029624277456792487,0.06358381502890254
25,0.02315689981083221,0.09677673575629922
25,0.024390243902719107,0.18707877000813627
25,0.027607361963706098,0.04362864554763594
25,0.07745098039231285,0.1835370071487345
25,0.037234042553158785,0.10689166863342435
25,0.10714285714318841,0.15196179129005752
25,0.020253164556961578,0.0652403377720039
25,0.028571428570477453,0.04000000000005039
25,0.06423895253687131,0.06382978723404255
25,0.019108280254815625,0.0926904300130345
25,0.01888888888889032,0.039419941107563555
25,0.033287101248452924,0.047527508950221134
25,0.0,0.00026297796343540753
25,0.03448275862068968,0.08056523232522901
25,0.01345609065170115,0.03390135605338179
25,0.041666666666850635,0.04769705752620451
25,0.048387096774242966,0.06770585435570585
25,0.04166666666665896,0.0640294085382286
25,0.05769230769052161,0.062419693960984686
25,0.0316071428571566,0.0299999999999852
25,0.03642384106100193,0.07888773486925164
25,0.07758620689655937,0.18142571338296842
30,0.04000000000000002,0.060700674961507106
30,0.028631284916190644,0.041181921137425644
30,0.0409683426442791,0.1113098369266774
30,0.01948051948062873,0.04565447358164899
30,0.050970873786396344,0.07702173619393242
30,0.049079754601756516,0.09581770983553049
30,0.11428571428524482,0.12462059304294254
30,0.056962025316809585,0.08860759493670886
30,0.06878306878296593,0.10719449225473318
30,0.05305232558191584,0.1454669732182732
30,0.040540540541471534,0.0720720720720762
30,0.06765676567657133,0.0896687498569234
30,0.011278195489050792,0.0601503759398494
30,0.01999999999943672,0.061898652981561386
30,0.03488372092963851,0.030836047774595664
30,0.3116883116892589,0.35714285714276883
30,0.04090909090919196,0.05991001657500325
30,0.033333333333333284,0.03333333333333328
30,0.05877976190476199,0.10714285714285715
30,0.049650349650718524,0.08251748251762797
30,0.035060177917320814,0.06122448979591851
30,0.0681818181812695,0.04545454545428786
30,0.14384920634930234,0.22967512526365447
30,0.055999999999999994,0.08000000000002554
30,0.011095700416088764,0.020555767033553177
30,0.06687898089166056,0.09554140127388536
30,0.05833333333351039,0.06114839671742536
30,0.12227074235932259,0.14987847691107767
30,0.05792682926800863,0.13706532770698227
30,0.1166439290586841,0.17456538589299683
35,0.0,0.023024901294197653
35,0.058823529411105815,0.05089885998247034
35,0.00933062880362404,0.02434077079120155
35,0.0407458563534892,0.09806629834254141
35,0.022941970310523405,0.03833406540812505
35,0.01736613603455786,0.050764783814617714
35,0.06081871345029237,0.09054272908883824
35,0.07865168539333076,0.0832453667205025
35,0.08510638297796058,0.11913261431057437
35,0.06480000000000119,0.11952139419952254
35,0.06013986013967374,0.06258692628521509
35,0.048042704626262665,0.08037467682005058
35,0.026690391459197018,0.03419062027303357
35,0.018518518518332295,0.021448046045679764
35,0.11764705882389381,0.22302624473416738
35,0.07342657342552354,0.07388032305380918
35,0.13095238095309197,0.1726190476190477
35,0.06886227544896231,0.10582415111254193
35,0.0723495702009859,0.157858189955634
35,0.033612273361826414,0.06834030683403067
35,0.08951965065460439,0.12791301914829745
35,0.055248618784530384,0.10084337547517273
35,0.0369822485202258,0.09921168307443894
35,0.17500000000004418,0.21643173580301073
35,0.024218750000000032,0.01604353998985133
35,0.01879699248142399,0.0645393068459319
35,0.03571428571395355,0.03571428571428566
35,0.0847953216373656,0.1673902556665069
35,0.06896551724137934,0.11370395790491242
35,0.0393939393939561,0.053447452521240245
35,0.024999999999999956,0.00921062945950561
35,0.014611872145320472,0.021112908161035098
35,0.12515337423237186,0.1557377049184633
35,0.08196721311454187,0.1462847654623825
35,0.09520958083787387,0.07826005700204453
40,0.07999999999997623,0.0800000000002041
40,0.057894736842108205,0.12781954887218044
40,0.10617839607172709,0.16209516451030437
40,0.06526946107814005,0.05988023952081388
40,0.03481012658207136,0.07752246615857127
40,0.023668639053228576,0.029585798816568105
40,0.042533081285703295,0.0833043972347612
40,0.05299760191846527,0.10980801981779514
40,0.05026455026459237,0.07349942126446796
40,0.07846153846064828,0.0881706197561965
40,0.02742616033719085,0.022581114506246436
40,0.06719653179105622,0.08339790778624075
40,0.12337662337656446,0.2711667913227679
40,0.10632183908030722,0.11846133802358157
40,0.05927051671732006,0.0567375886524823
40,0.14109589041073628,0.17649273634225976
40,0.07231040564347838,0.084656084656085
40,0.07278481012658122,0.11127709965339608
40,0.13683127572097825,0.15960746882971236
40,0.09090909090896854,0.1020842788823053
40,0.12865497076022897,0.17551239143010322
40,0.045454545454545345,0.030336514314414895
40,0.060509554139900536,0.07322594403084715
40,0.09837962962962964,0.11188690332219048
40,0.02040816326577958,0.04308238951926213
40,0.039145907474238024,0.07914077031256687
40,0.12427745664824595,0.14863098842907443
40,0.053097345132485305,0.0639185309571529
40,0.08787878787919853,0.12765412212704258
40,0.037292817678907506,0.06351144713927832
40,0.12500000000000003,0.14688180777537882
40,0.057005494505603604,0.10307031398066448
40,0.0185185185182504,0.02068122011773266
40,0.1447931526390872,0.14829334983788223
40,0.09537572254375301,0.11133135117335242
40,0.0554323725052481,0.0625616937279059
40,0.0,0.031697093567870545
40,0.09523809523809051,0.1451083136302505
40,0.048360655737696254,0.0650807596122428
40,0.052870090634824514,0.102643491629655
45,0.03483245149932131,0.06578458927793802
45,0.011981865285120723,0.029792746113989684
45,0.0227534562209208,0.023620921972594907
45,0.0384615384615384,0.03846153846153847
45,0.03869047619070359,0.07738095238093498
45,0.03658536585285077,0.07793390580140491
45,0.019480519480583602,0.02552393713934612
45,0.01840942562512473,0.01914580265095731
45,0.048913043478229765,0.062111801242236066
45,0.051948051948104645,0.044361514573696054
45,0.05769230769230767,0.10485125413090741
45,0.12797619047619962,0.22740632936800675
45,0.055434782608695665,0.11623396155941582
45,0.007050392972706507,0.032064555421166666
45,0.030147058824104594,0.07560186121788563
45,0.04907975460101341,0.06748466257668716
45,0.10638297872290045,0.13829787233999996
45,0.007751937984496195,0.015503875969199183
45,0.08086658086682641,0.1557271557271525
45,0.04000000000042206,0.02538408983387448
45,0.05232300884955754,0.06645501118564111
45,0.014777131782349528,0.016214541449096793
45,0.13883928571429577,0.3013442316215331
45,0.04464285714222594,0.04454440247078535
45,0.045121951219715954,0.04585900068317795
45,0.09415584415561913,0.15584415584384523
45,0.11642857142888399,0.08725339448948359
45,0.05744680851070294,0.07100626840155765
45,0.12425595238095241,0.14005411302274456
45,0.11738410596019527,0.15381288351964323
45,0.11403508771843639,0.17459875397120123
45,0.0984482758618731,0.12430785598642377
45,0.09390581717459393,0.1614161264169348
45,0.07746478873239512,0.08450704225359247
45,0.1166666666666665,0.10874601162638262
45,0.029290429042904312,0.05824523516561737
45,0.12560738581168618,0.1431022649279341
45,0.09399358092623841,0.11554332874828117
45,0.03237350199773564,0.0524610887267881
45,0.04577464788732398,0.05824507365843193
45,0.03779069767393213,0.08753042736472677
45,0.018518518518839608,0.07988763058646059
45,0.056629834253586794,0.0939226519336947
45,0.009298998568223514,0.010014306151645223
45,0.039551282051437146,0.07111023725257126
