sample_size,include_eer,exclude_eer
10,0.0051020408169117,0.035714285714286
10,0.012969986421314212,0.09349094258520117
10,0.023391812865506532,0.06946437111400092
10,0.026388888888892036,0.18656021290759223
10,0.1031746031738962,0.2475728155342542
10,0.04743589743523784,0.055716773070280314
10,0.06562054208226134,0.3880171184022824
10,0.0,0.023473433782712133
10,0.006211180124223224,0.0062111801242239915
10,0.0,0.03209921575757937
15,0.06896551724155532,0.06896551724156894
15,0.044034818229194604,0.10138248847944072
15,0.07142857142857147,0.19880938347282798
15,0.030041436464071147,0.04143126176965674
15,0.061594202898551026,0.08550724637682541
15,0.05228758169949661,0.2791766869429905
15,0.015243902439346747,0.05381471389616774
15,0.065217391304346,0.07369826435180736
15,0.07692307692307682,0.2473060223617065
15,0.024038461538929856,0.02601082050132861
15,0.08430799220273791,0.22654223119054767
15,0.07788944723629321,0.14354856451372733
15,0.11639344262295075,0.22205275435133678
15,0.07678183010041455,0.16961651917394582
15,0.019553072626861755,0.039106145251394414
20,0.06890756302521,0.10360906462680781
20,0.012376237623809834,0.014851485148514865
20,0.02385097493036273,0.03860571539821285
20,0.03544303797509319,0.04990225603635019
20,0.00578034682176789,0.05780346820809224
20,0.01999999999975575,0.03999999999999936
20,0.037037037037114154,0.11052816615734107
20,0.02159244264506223,0.029162140141227845
20,0.05357142857235849,0.03571428571428572
20,0.07142857142852921,0.1380376882987906
20,0.07630098452863292,0.13838347598917647
20,0.008379888268156731,0.025121647618519136
20,0.014902868363918468,0.016675931073057364
20,0.058627752176139525,0.1040683962259305
20,0.06104676104675914,0.0999459102099037
20,0.028571428571428577,0.028571428571428636
20,0.08278145695366769,0.10596026490066512
20,0.09090909090909091,0.090909090909091
20,0.11939571150097465,0.18713450292397996
20,0.030241018645677877,0.09683284457434033
25,0.09347006129186958,0.1614978537620804
25,0.06756756756813542,0.1216216216216217
25,0.09090909090916152,0.09090909090908153
25,0.042613636363632815,0.05681818181818181
25,0.023809523809523774,0.0010973936917867237
25,0.06633380884450121,0.11224489795900003
25,0.03939393939406412,0.0848484848485157
25,0.022157996146611098,0.03578869959577497
25,0.04574332909786229,0.09941722639309845
25,0.11731843575450904,0.08513752515627371
25,0.03189300411522648,0.05072245286108755
25,0.0630630630636817,0.15281937752249838
25,0.05757575757576506,0.13340589287102542
25,0.029702970296359453,0.08505608802266418
25,0.06015779092677742,0.14218812720247875
25,0.07196969696870241,0.13303481856664634
25,0.0,0.03686494766368893
25,0.04294478527596854,0.06967327007932947
25,0.09353023909924625,0.1421018904204911
25,0.023333333333769635,0.03238363087959564
25,0.05107913669059991,0.08364043169255074
25,0.06359269932756964,0.11395135983316537
25,0.0359765625000001,0.05199592358897638
