sanitize_length,eer
4,0.049776350701924245
4,0.12368177379045094
4,0.12434848167310728
4,0.04938271604942807
4,0.10760494034450761
4,0.03214044820425939
4,0.10377358490577199
4,0.08189301781172452
4,0.027688674660296383
5,0.12244892437546318
5,0.11783693475562587
5,0.01953260978843685
5,0.11642857549130552
5,0.7833118284391895
5,0.11460064508228433
5,0.08123421848513306
5,0.3032151080829651
5,0.19512195121951215
5,0.17162058434361568
5,0.10466413139849715
5,0.03593842808863113
5,0.09748307178417676
5,0.02055626982416921
5,0.15224997623522013
5,0.06683271572558813
5,0.13007595881770426
5,0.084451017241546
5,0.0575072801713733
5,0.1690461435790757
5,0.03636363636363641
5,0.04999999999999412
5,0.09345794392523263
5,0.08490566037737747
5,0.06276494885203927
5,0.2734375
5,0.18115942028985516
5,0.06603773584905563
5,0.0524525960202849
5,0.012382484080597288
5,0.057851239669508704
5,0.04958677685950401
5,0.12402109730431743
5,0.07951071165972132
5,0.02564102564104066
5,0.07439764576040231
5,0.07142857142844698
5,0.10718378415130775
5,0.058420370843279515
5,0.04580152671755728
5,0.04408447699552495
5,0.04450250317369291
5,0.49696077459969
5,0.02235570433558972
5,0.008695652173718987
5,0.18631539206329262
5,0.29196374478099635
5,0.13019865615058357
5,0.2837551927637806
5,0.07964601769911508
5,0.10634894937903036
5,0.1258714164986785
5,0.04697986577186006
5,0.058525766253994624
5,0.03947776657386203
5,0.05737704918050092
5,0.2668976886579727
5,0.02570805708646174
5,0.02752293577981642
5,0.012240237636213219
5,0.09090909090909091
5,0.12053266464408535
5,0.021073724948885115
5,0.08192951220120927
5,0.03970802370249093
5,0.04761904761904721
5,0.04849964072100224
5,0.0445098050022966
6,0.05934910811876373
6,0.06320020095417433
6,0.04363760848909127
6,0.06226166158461957
6,0.24615384615388836
6,0.10609054669623032
6,0.19731791499660106
6,0.2816901408450703
6,0.10144691863159092
6,0.10180157928658795
6,0.05719562039968637
6,0.09848484848484938
6,0.07263142447038066
6,0.05229291593082105
6,0.08024122722487827
6,0.0973453421468652
6,0.06451612903263859
6,0.03378378378378628
6,0.048209285014594365
6,0.13533834586466315
6,0.04867369583469443
6,0.0390456495534567
6,0.04778764022527522
6,0.079912687888025
6,0.03770831777627881
6,0.5675675675673881
6,0.10128136085954795
6,0.17968749999966474
6,0.08475538627906208
6,0.0239118034281137
6,0.05228758169934606
6,0.030449092333273767
6,0.19413766756859205
6,0.0827067669172933
6,0.08759124087593965
6,0.0374967437894761
6,0.05653464943791142
6,0.31428571428524127
6,0.02777777777776357
6,0.03311258278145614
6,0.036585365853659076
6,0.02371362372133274
6,0.17917523466963636
6,0.05839416058394159
6,0.008210359966775601
6,0.14083169301749368
6,0.1199999999999987
6,0.05162477333230451
6,0.02210520428936029
6,0.058794905976454266
6,0.2262773722627736
6,0.10071942446043168
6,0.11407486454080248
6,0.2657319349948001
6,0.03505419053511904
6,0.04918028349139435
6,0.12604956650316734
6,0.024000000000000136
6,0.09725753183826887
6,0.12178099516615849
6,0.1977676187423446
6,0.13233472496082815
6,0.04878048780487813
6,0.053435114503814655
6,0.029907023448340814
6,0.04925410003437779
6,0.08088235294117654
6,0.062015503875925616
7,0.06211180124223601
7,0.07127710674108484
7,0.024496486849295077
7,0.09868421052631582
7,0.1823899371069367
7,0.1419405385830862
7,0.04166666666708619
7,0.13018555398020895
7,0.12553255806266211
7,0.10478003871374565
7,0.11515151515151445
7,0.021792049605826418
7,0.12714649759252958
7,0.09365651084295583
7,0.11309523809523805
7,0.043995688421420515
7,0.07690868330379588
7,0.022853707436636117
7,0.07947019867557614
7,0.17532467532497376
7,0.0336646648912608
7,0.01829268292677537
7,0.16813257535027187
7,0.05161290322580648
7,0.029069767441860513
7,0.17628390074926056
7,0.06306710768681174
7,0.09744520887954955
7,0.05770924071133196
7,0.01714285714274565
7,0.1494252873563272
7,0.05264487488066957
7,0.2478690534794121
7,0.05467169802748257
7,0.04300669731815667
7,0.034724669978083954
7,0.03929496687239789
7,0.3515151515151658
7,0.020920477459504337
7,0.036652701394874865
7,0.03877776027855537
7,0.036809815950560126
7,0.13207338732350432
7,0.046274539528551054
7,0.0006247548615230288
7,0.0493827160497887
7,0.08193243202448891
7,0.031630205683552626
7,0.03703703703703705
7,0.1006289308174923
7,0.15313569017997994
7,0.09374999999999988
7,0.056307118514114594
7,0.1693267338627892
7,0.025000000000000893
7,0.03877814081241882
7,0.12269938650307322
7,0.008729115825685863
7,0.06329113924056384
7,0.11970630617662048
7,0.08695652173913045
7,0.11111111111111115
7,0.04105398856947019
7,0.04167878150886452
7,0.02722605946469831
7,0.06352623630319769
7,0.07974013996636671
7,0.05627204748531849
8,0.04202640934423793
8,0.047368421052631796
8,0.025247339791736823
8,0.1233367762335901
8,0.10634374561779968
8,0.09765226738769466
8,0.09122465636617373
8,0.09375000000016676
8,0.11953175655359852
8,0.1055555555555548
8,0.10526315789471197
8,0.05046765500792649
8,0.08167668888696016
8,0.04145798012163443
8,0.12151242118991636
8,0.05145633288281175
8,0.08163265306122443
8,0.04663212435233164
8,0.06946725696240713
8,0.08045977011494258
8,0.06280642390357587
8,0.014528759557482038
8,0.04603861509169723
8,0.07306876443529076
8,0.030794522627958853
8,0.3787750043297541
8,0.025865210500193025
8,0.08137838462300166
8,0.07029398613742241
8,0.030000000000000273
8,0.08763423883090994
8,0.040256884753765196
8,0.18888888888879102
8,0.10344827586172298
8,0.041681461855726416
8,0.07216494845360819
8,0.20070365305275475
8,0.13133089825884312
8,0.010014173468028796
8,0.01570680628272243
8,0.033787231999344663
8,0.02415458937198072
8,0.10169491525423713
8,0.03010232804758397
8,0.0009113924051990297
8,0.06045346445889665
8,0.08360197419643423
8,0.04717894795175847
8,0.05438764948959334
8,0.05938026172621498
8,0.09000710051567905
8,0.0721855315427707
8,0.04564315352697127
8,0.18571428571422235
8,0.04164978038687529
8,0.05378196673558158
8,0.10220176466512633
8,0.01149315648767325
8,0.016483516483516498
8,0.024761223489515045
8,0.05773797972506104
8,0.107029332685778
8,0.04866712047140686
8,0.04545454545454405
8,0.04498419412800797
8,0.10635033737707808
8,0.05042577016223536
8,0.027094822078736994
9,0.13873282075026833
9,0.03975351236644091
9,0.026715072394757386
9,0.1246902527789108
9,0.13230194168247061
9,0.07399753755882436
9,0.13259580323294268
9,0.08796296296295873
9,0.10697567193621202
9,0.1071503812441412
9,0.04144748035772139
9,0.043305581775761826
9,0.1219696788068506
9,0.06087818222436912
9,0.2142857142857082
9,0.0550925424829527
9,0.054621848739496354
9,0.054258561372051574
9,0.049489841441460396
9,0.07203961493610753
9,0.06857478297993404
9,0.013630570269692421
9,0.038561483983543615
9,0.05392156862745096
9,0.03783677245950608
9,0.30680718051529776
9,0.05073534817827208
9,0.07227521449553054
9,0.04975124378109457
9,0.03181818181818206
9,0.047215555747192536
9,0.06699115832166885
9,0.1210157312776816
9,0.1075093389830182
9,0.0878479216447427
9,0.09014302691465241
9,0.10028183462575085
9,0.09481444706945943
9,0.06698564593301437
9,0.009259259259259332
9,0.028225806451618398
9,0.03132614568772801
9,0.12999180131758803
9,0.043666162426186504
9,0.02739726027406439
9,0.4076327855083866
9,0.07998335953836959
9,0.12860824375198304
9,0.06763285024159313
9,0.04411764705882424
9,0.08457711442786066
9,0.08866995073891631
9,0.026415094339637634
9,0.12970711297071127
9,0.026842885856512847
9,0.0619752519842602
9,0.10358918307073017
9,0.026224210340694856
9,0.056996303839481025
9,0.014344071180073217
9,0.050061460974420255
9,0.12203530609832099
9,0.026726787594613773
9,0.13136696763208716
9,0.03796592528574562
9,0.11065166450554331
9,0.04392592233671774
9,0.025742079247560258
10,0.08894618299057962
10,0.04057333599598047
10,0.01597620408703656
10,0.10403841565360357
10,0.13642332709821114
10,0.10917030567685591
10,0.09769767926720625
10,0.09988963449426774
10,0.0810392823996305
10,0.07849469540317563
10,0.04201680672268972
10,0.026821559750582955
10,0.169741697416996
10,0.11381717720011839
10,0.21381581813515266
10,0.1524668237576609
10,0.07710188580399369
10,0.06008583690987122
10,0.058923102837417654
10,0.08221990531718518
10,0.05885803338825224
10,0.017391304347831277
10,0.06561261391679231
10,0.04461310049233842
10,0.025261919774943437
10,0.14313814411135387
10,0.04905660377311834
10,0.15525114155246156
10,0.14975984143316518
10,0.03643119426467996
10,0.05244817266873652
10,0.05286343612334803
10,0.10859728506787324
10,0.1064240619066332
10,0.08085106382978727
10,0.07531380753138073
10,0.10344827586206896
10,0.07941323684735165
10,0.06548639519285292
10,0.04371114534706593
10,0.02973977695130798
10,0.03468809217174741
10,0.13044062482594582
10,0.040255709582796353
10,0.11569001003029007
10,0.26704818753469173
10,0.061379306591456725
10,0.13513513513513442
10,0.10088311540332887
10,0.03996714876226651
10,0.1675392030969583
10,0.09570812778784929
10,0.05263157894736044
10,0.07866819511215747
10,0.042983258099825145
10,0.056277056277056224
10,0.16114516504567886
10,0.021834061135370623
10,0.03795505427489843
10,0.035231983706743186
10,0.0467916789632612
10,0.08677685950413232
10,0.027634679732832203
10,0.09229230537491823
10,0.03478260869565785
10,0.06196410405599274
10,0.07218145646225835
10,0.01815644810729892
11,0.08550185873618069
11,0.03937007874015757
11,0.08388450323590085
11,0.22548572990497354
11,0.10288065843620947
11,0.24803149606299368
11,0.08750591452608522
11,0.15138230219785628
11,0.09150407970983293
11,0.10038610038610025
11,0.06043664898296878
11,0.031365308403803256
11,0.16267924291545044
11,0.11981739643315845
11,0.188363713238983
11,0.1341453783149209
11,0.07050286737378443
11,0.0658134244995326
11,0.056254315452088886
11,0.0726269823038772
11,0.03928153849914867
11,0.023460592084315963
11,0.07915199404425245
11,0.04070504054886387
11,0.032205463901252666
11,0.12848284825821335
11,0.057315441668320574
11,0.17412980389803462
11,0.13061224489795728
11,0.03230040742992393
11,0.06331232418368166
11,0.04436259900777235
11,0.1472302808035564
11,0.097165991902834
11,0.03538404771558926
11,0.04929554255547196
11,0.11111111111111116
11,0.10177548809304209
11,0.02527343215026725
11,0.050193050193050204
11,0.03534396425545025
11,0.034390995469000284
11,0.07692307692307684
11,0.03494268476201868
11,0.07273637361292498
11,0.1673981982624
11,0.08407438021220452
11,0.13309726691879292
11,0.0719075925619775
11,0.0605682986846671
11,0.16956820421039312
11,0.06746031746031715
11,0.0904675802089093
11,0.09
11,0.03594721385331076
11,0.05577689243027881
11,0.16037418210908874
11,0.016064257028445
11,0.15832051260352248
11,0.038602186284213566
11,0.041206743981286965
11,0.0808099752220671
11,0.02756442058739081
11,0.08065976309736424
11,0.03921568627451019
11,0.05183217086457547
11,0.06072874493927265
11,0.016314672188045474
12,0.09066170239054434
12,0.06906016511686008
12,0.08362369337995611
12,0.2127488234450679
12,0.08492409036495466
12,0.18141752332865868
12,0.10676156583635703
12,0.16793090286632428
12,0.10877192982491456
12,0.11636734658533802
12,0.06009573494789481
12,0.048989634126059306
12,0.11854103343434974
12,0.06274509803921567
12,0.1866279706502725
12,0.15261034090190576
12,0.07839235972824951
12,0.05395683453237316
12,0.03007808681926415
12,0.08527131782924129
12,0.0268199233716441
12,0.17037037037033007
12,0.05283018867924488
12,0.07959486220670334
12,0.02994210812703977
12,0.1333333333333332
12,0.05431309904153395
12,0.11164094187968843
12,0.05708924264696496
12,0.03360813755677908
12,0.053627760252334684
12,0.04044117647058822
12,0.09469696969700211
12,0.08066679550913518
12,0.03095795276687079
12,0.07857142857142871
12,0.052018945605700695
12,0.08630209648901237
12,0.022751553918673974
12,0.03444279716585412
12,0.04494821030517716
12,0.029999999999961197
12,0.2086330935251771
12,0.05115540031413817
12,0.01190962227194972
12,0.1485148514853541
12,0.09150560628305057
12,0.13518042276410988
12,0.08038169580019952
12,0.0770602650609319
12,0.13207547169811326
12,0.12648264179111135
12,0.10421797585673666
12,0.08490008050413105
12,0.029520295202954305
12,0.12195204551764524
12,0.07756908434003094
12,0.011152416356877404
12,0.17221946150965117
12,0.0285021914921231
12,0.05904059040587357
12,0.061206931427704066
12,0.025715412266729396
12,0.09719659478842618
12,0.04161161721383485
12,0.05257228985183549
12,0.04494382022446533
12,0.011811023622369523
13,0.08350149280602003
13,0.07969154680303285
13,0.06674812342495723
13,0.12328767123287672
13,0.1580756013745704
13,0.14915254237288128
13,0.18946005681894132
13,0.1337278426283549
13,0.10658589198937016
13,0.10561056105602279
13,0.059602649006642916
13,0.049934487526346605
13,0.09589041095890415
13,0.03821551898276094
13,0.1444519202313065
13,0.11676646706586821
13,0.05324944812362032
13,0.04697986577188363
13,0.02821386034354421
13,0.08571428571428583
13,0.0362953132225167
13,0.11504466743801892
13,0.059310906370123095
13,0.07098232496772143
13,0.03392242416677553
13,0.15401440222988227
13,0.0442477876106194
13,0.19079473610669045
13,0.06328071932696813
13,0.023489094151329052
13,0.06231022174647249
13,0.03393455056699411
13,0.06964599346014283
13,0.12714776632302402
13,0.035483870967742
13,0.07354212484125218
13,0.04796284587921895
13,0.06934849099115739
13,0.067542320264323
13,0.022110612471603834
13,0.028987359296854996
13,0.04251623758319441
13,0.18910256410256393
13,0.044353549526990194
13,0.019491590676289947
13,0.12104147610109259
13,0.09857746582335032
13,0.11846689895479073
13,0.1193413152262592
13,0.07118644067796628
13,0.1492260558299567
13,0.12989575945062326
13,0.07068062827225496
13,0.20962644480359927
13,0.02849106420348963
13,0.13040832229042124
13,0.05066190908543926
13,0.14908962687574595
13,0.16893828822739165
13,0.011431200145104205
13,0.0681678093710057
13,0.08014336409724887
13,0.03413119805709125
13,0.08934707903780106
13,0.02952081281931343
13,0.08896603720610949
13,0.07638888888888885
13,0.027101355493753865
14,0.08579881656803823
14,0.10275733781816038
14,0.012978132659994429
14,0.12472787808877234
14,0.37341772151899516
14,0.11123506628051309
14,0.15758078132546777
14,0.13112282510372128
14,0.08845267038672236
14,0.11455108359133498
14,0.05151515151516458
14,0.03778440222340204
14,0.09784934292186055
14,0.055921052631579
14,0.17233380280023194
14,0.11484593837528857
14,0.05706521739130388
14,0.024281416486748395
14,0.03249446445754047
14,0.08521605369834959
14,0.04304635761589402
14,0.05000000000000008
14,0.08126881291293142
14,0.09032551638912883
14,0.02855936898293749
14,0.12921265006901653
14,0.09589041095892117
14,0.22869061719391154
14,0.06752411575562531
14,0.02222969930915102
14,0.07871984438847474
14,0.05023768027634533
14,0.05595249672542346
14,0.12500000000000147
14,0.03394607947394632
14,0.06468285487453351
14,0.06707317073185515
14,0.09486291926653374
14,0.06352798381792757
14,0.016130755261284692
14,0.03542234332425058
14,0.033670871035175486
14,0.10101053813188143
14,0.02915757088328043
14,0.014200257900834595
14,0.10868515878450435
14,0.09123203526654097
14,0.15606281913545225
14,0.12336860470388152
14,0.057424473970462915
14,0.2018927444794705
14,0.11526479750778983
14,0.11616198210149278
14,0.2111098050790955
14,0.028481012658157927
14,0.06281461895722322
14,0.05740181268892171
14,0.1322424439857401
14,0.08047422473594405
14,0.017451461345681513
14,0.06267108257959256
14,0.10416055529946008
14,0.2724252491693142
14,0.09779179810741165
14,0.03905857099776195
14,0.05642633228840117
14,0.0774807455876305
14,0.04067796610212185
15,0.07100177335091104
15,0.07991213469162486
15,0.016585753461823224
15,0.10513552913220203
15,0.3108054705819337
15,0.09302325581360897
15,0.14044943820194047
15,0.12085323276360377
15,0.06552706552706566
15,0.1042324346234767
15,0.05428571428573669
15,0.013445777274036747
15,0.07115508254671479
15,0.05487040422292469
15,0.1906568787914774
15,0.09770527070547037
15,0.07424754823689536
15,0.06841873002283197
15,0.03890281337125831
15,0.09549330497618652
15,0.04382089286865777
15,0.09472827761662106
15,0.16257668711656434
15,0.08059665390119077
15,0.030314920387888564
15,0.12671378503907402
15,0.09146622458665031
15,0.21699831151478433
15,0.08656716417908901
15,0.03892115995456684
15,0.07018141115908165
15,0.059241843992804674
15,0.059891289958645365
15,0.11990046355902825
15,0.03651685393275227
15,0.022804381756219863
15,0.07785234187894893
15,0.10272591280791443
15,0.04829131433370105
15,0.025641025641025644
15,0.0398009950248807
15,0.03542234332425347
15,0.14364640883978225
15,0.040697674418604037
15,0.011661807580174925
15,0.09388219599723538
15,0.2755571437052712
15,0.0912575930544823
15,0.07064392354665087
15,0.05278592375374798
15,0.19287833827891995
15,0.07286566743410235
15,0.10237990817870621
15,0.19769752918746591
15,0.022593330676053396
15,0.056849619925719005
15,0.07309379990741169
15,0.1467065868263503
15,0.05146938514181648
15,0.016370057391708402
15,0.033582572858406476
15,0.09742120343839548
15,0.24136382304428422
15,0.08081972720486436
15,0.03768115941999518
15,0.053672500658704395
15,0.08605341246290796
15,0.0521541675144337
16,0.09162382224930382
16,0.09010347178298365
16,0.050397877984085244
16,0.17962550167657573
16,0.28531855955678687
16,0.14512555211601863
16,0.07012987012987555
16,0.1282722513089131
16,0.050104347418244696
16,0.10301661053938774
16,0.04948500442217352
16,0.04884963948724227
16,0.1554524361948159
16,0.04651162790697163
16,0.153727531203653
16,0.08433734939759041
16,0.06517203940544972
16,0.07986075129164905
16,0.0603681969968652
16,0.08571428571428835
16,0.06706521901128218
16,0.09485094850948021
16,0.18518518518518529
16,0.07152271939117821
16,0.02813929046671957
16,0.10765166812735005
16,0.12188724840274448
16,0.10000000000000003
16,0.073239436619692
16,0.05397179971744578
16,0.07224593131812143
16,0.05540166204986184
16,0.12707182320442023
16,0.09000152084728413
16,0.05359200865513362
16,0.07199999999999987
16,0.05102941554554558
16,0.12379864219633274
16,0.05159639504507691
16,0.017576578414282115
16,0.040675983174142866
16,0.03732423113666788
16,0.12276214833759917
16,0.04369117175939346
16,0.008098793643514478
16,0.07884457409139588
16,0.26196473551657884
16,0.07828972684534984
16,0.0397209294585314
16,0.04818051890967434
16,0.14729452765581366
16,0.0815217391304348
16,0.10611306679775578
16,0.12093023255841044
16,0.016928422023526804
16,0.05080213903739127
16,0.07071949545623298
16,0.022598870056526502
16,0.03052835073100614
16,0.017623168400617128
16,0.03217158176943701
16,0.07418502827285592
16,0.2573645477828319
16,0.07458563535911833
16,0.03584364024236282
16,0.05787659928472379
16,0.0718232044198895
16,0.06250000000000012
17,0.1658059270644951
17,0.06321707179575166
17,0.04187192118226702
17,0.17525773195876443
17,0.1617707698769733
17,0.15064935064935073
17,0.05583885487289465
17,0.1389578163771725
17,0.06671708895344541
17,0.08507377839376454
17,0.06546942105872004
17,0.039172895411642775
17,0.15969446205522098
17,0.0399080412323239
17,0.15056897519475385
17,0.08597285067827692
17,0.0691724684690964
17,0.0758471587432618
17,0.05441561114998262
17,0.10781671159035225
17,0.08244680851064347
17,0.10998392784967731
17,0.133702719864015
17,0.04199470785990263
17,0.0328282828282829
17,0.11074804527944562
17,0.09928022104602309
17,0.0841336391561465
17,0.09377061205260427
17,0.044462908981379036
17,0.15454545454543608
17,0.04968234347151161
17,0.11984948939900392
17,0.12618414543655698
17,0.05418719211825246
17,0.07268170426065154
17,0.15151515151515288
17,0.1943966808128236
17,0.012025507131024436
17,0.021748381874612872
17,0.02890477982781739
17,0.02381832568870832
17,0.14003656614705695
17,0.0470702770583608
17,0.015357417404355304
17,0.05113262321794351
17,0.24644549763010895
17,0.05087452926685195
17,0.06769154272298912
17,0.046997389033444574
17,0.09323542851740381
17,0.07356161167158182
17,0.07720783551147656
17,0.11286112380114006
17,0.01755068822733951
17,0.06091370558375685
17,0.05523272265472021
17,0.01833704105109049
17,0.020673254046364893
17,0.018740810273407925
17,0.06615776081424937
17,0.08142493638677345
17,0.0661139043257084
17,0.07235142118863347
17,0.03636363636363588
17,0.04930787084953732
17,0.06459948320413435
17,0.036908099026233966
18,0.16744651711384267
18,0.05758493585817182
18,0.042253521126577716
18,0.1772943090959708
18,0.13664100049420397
18,0.14813063276087157
18,0.06242225247561259
18,0.12850467289719628
18,0.2664435837553455
18,0.07268618929432025
18,0.053326007999311795
18,0.036990575758092455
18,0.19269521936472545
18,0.033854166666659066
18,0.12269925987025755
18,0.06047516198704237
18,0.06734693877551033
18,0.11651615917964564
18,0.06636469509469853
18,0.10029194333930201
18,0.06435643564356575
18,0.09885008529611711
18,0.05640055998941343
18,0.06381342779063234
18,0.02950353981664553
18,0.10427311495755279
18,0.06956811707428616
18,0.08064338052247572
18,0.08749999999999995
18,0.05120988582454338
18,0.13519313304720917
18,0.05168021050991214
18,0.12839506172839504
18,0.08091322249665361
18,0.05258903071130681
18,0.06666666666666657
18,0.12380952380952394
18,0.18233850505370963
18,0.018509077272051578
18,0.025723795631265957
18,0.05153996747812221
18,0.03923310865132003
18,0.09451764587233238
18,0.03944914840739815
18,0.01757883476893685
18,0.05724179823840749
18,0.1675320382962367
18,0.04884342504726743
18,0.0880204711046741
18,0.07123327697938903
18,0.11056511056511054
18,0.07090464547677268
18,0.055226824457593485
18,0.12076200703863182
18,0.019220801290007437
18,0.06746987951807235
18,0.06791569086651048
18,0.014701965787089887
18,0.014353583341325313
18,0.013636363636270597
18,0.05596659836684037
18,0.0840540452322818
18,0.06159659472770021
18,0.06064559965205642
18,0.026207755488322215
18,0.157670057263343
18,0.05060240963855426
18,0.023872679045092833
19,0.14672489381833687
19,0.05365156034979375
19,0.03555555555553702
19,0.13449406808297856
19,0.1387144118513683
19,0.15302378223289143
19,0.05459120436938036
19,0.15098378529773632
19,0.26024527958209454
19,0.07296716637324331
19,0.04894210987781631
19,0.030588235294125764
19,0.17039022773952583
19,0.03550578835866302
19,0.08118471938793304
19,0.04676790824704391
19,0.05882352941154304
19,0.12202481496268541
19,0.06506413891492113
19,0.08570333550542357
19,0.06315434437996928
19,0.08399441546110534
19,0.0484917525101764
19,0.07432432432432445
19,0.029586155781925978
19,0.1082903524690659
19,0.08060417843073073
19,0.10215571968786388
19,0.06376685052918349
19,0.04172777195325962
19,0.15854311374962915
19,0.035545023696682485
19,0.10692237838641842
19,0.08001284539506312
19,0.039387308533911806
19,0.061363636363636835
19,0.15419501133826136
19,0.1901996750985109
19,0.01735357917555806
19,0.021751469636785675
19,0.04394147439549393
19,0.04097754464663613
19,0.13120108913150563
19,0.05672761432059014
19,0.0199758284554222
19,0.06252792160334342
19,0.07959331996574634
19,0.0547520031373006
19,0.0842289705425226
19,0.05924830964155363
19,0.11464160279842042
19,0.07515911515038685
19,0.0641214213543713
19,0.10450771233308402
19,0.0120913744473055
19,0.07597995396287924
19,0.061561196380120045
19,0.036520392445360574
19,0.09844641180166047
19,0.021461025889267175
19,0.10138248847926264
19,0.07757988976318778
19,0.05734206829740243
19,0.03731941345973575
19,0.10256410256410245
19,0.18028903443787125
19,0.05854422457003054
19,0.02770780856418301
20,0.15906788247324227
20,0.04633939744550279
20,0.033756971401146266
20,0.11513859275053305
20,0.10506256609017504
20,0.0777623655642525
20,0.04700030453834948
20,0.10568252624633045
20,0.2678617001010039
20,0.06058608670115921
20,0.043704895140484916
20,0.011545674016957082
20,0.12251219473054434
20,0.03311590274498831
20,0.08501506301488507
20,0.09487744499362712
20,0.06860367433068976
20,0.12895697377362125
20,0.06181461690450283
20,0.08035965174606416
20,0.058426966292174025
20,0.07032967032967254
20,0.03602178829797385
20,0.07487333722164606
20,0.019527194153467844
20,0.1005453015668393
20,0.056625172070182625
20,0.09715023811559408
20,0.0688888888889259
20,0.0625
20,0.14436848160562885
20,0.03837471783295132
20,0.14939028642394242
20,0.08656036446474587
20,0.06840424768229954
20,0.07046233375607125
20,0.16850387566594446
20,0.17018619532852086
20,0.02504219965435636
20,0.0224320653742282
20,0.051856303813741275
20,0.04065040650417283
20,0.15075633332867122
20,0.2247376278428962
20,0.01690100181804802
20,0.06998711824031195
20,0.07314712985035793
20,0.04422581951771039
20,0.09286678978001268
