sanitize_length,early_eer,late_eer
4,0.018021019060042838,0.027846752529552262
5,0.10449110122417787,0.05172413793103461
5,0.15700118409103858,0.04293593678798665
5,0.0163026045000133,0.015206869632859164
5,0.09963834273695782,0.35398230088495725
5,0.790054153261212,0.07967213486178526
5,0.09518974384324613,0.2817250991294436
5,0.05555967375855201,0.029859687312796906
5,0.30327868852459017,0.1801801801801769
5,0.19730056463498014,0.44924691726835697
5,0.18468971374443036,0.09002196343482702
5,0.0926492852003064,0.0898288910264076
5,0.05131114813643499,0.024200267826207905
5,0.08580792992523283,0.14238656410229575
5,0.016615405762529893,0.031094463248833887
5,0.12799999999951778,0.06719672996508642
5,0.10400000000030853,0.06024964746347057
5,0.109841457872347,0.09769217421481868
5,0.083219320527717,0.043537632073521265
5,0.05454545454545455,0.07405402912845202
5,0.18684524751523826,0.10151674349229932
5,0.03306655134123875,0.0425168057774507
5,0.041666666666666616,0.00872845943928005
5,0.07265757830309548,0.052173913043477016
5,0.10377358490566012,0.0720720720721139
5,0.04694985190443778,0.04382009127161097
5,0.28018358453082665,0.3412698412696673
5,0.16002647777760012,0.10483870967704916
5,0.06603773584905659,0.0330651700434069
5,0.05340969134781147,0.06088226992785266
5,0.01272177910157089,0.03612042486359122
5,0.04787512973089069,0.16247606090277641
5,0.04317982040366088,0.03871157380487028
5,0.10810810810810766,0.09174311926605443
5,0.1027102791497771,0.28703703703703703
5,0.025641025641100344,0.061436385189489795
5,0.06638501315503156,0.061761800811743386
5,0.08928571428571513,0.17687385494933594
5,0.10028320301480911,0.10159896885676753
5,0.04504504504504504,0.01830665504006849
5,0.051834916629516295,0.038184961398154055
5,0.038167938931298044,0.033665473541877794
5,0.03590416976659399,0.05511811023622041
5,0.5514018691588757,0.43123693007965375
5,0.029573518991555105,0.03883495145624126
5,0.008695652173913097,0.009345794392081773
5,0.2026474168236083,0.39189996393325255
5,0.25805555953196335,0.12800000000000566
5,0.14364648347721398,0.06481481481481313
5,0.2991452991452992,0.28255561249681044
5,0.0699664523333432,0.035398230088495596
5,0.11111111111124564,0.051762137102483154
5,0.11764705882352763,0.10526315789473698
5,0.04214619962745902,0.02461100863286797
5,0.06292199237053347,0.05345649771994878
5,0.025691114012963135,0.03603603603649944
5,0.05289584438260513,0.05042016806738186
5,0.2857142857141315,0.2127720415703608
5,0.01904761904761953,0.028849996004191216
5,0.01834862385321087,0.4405346968414951
5,0.013618458416508019,0.010762461227728488
5,0.10909090909090441,0.1140350877193398
5,0.09014623790887821,0.14953271028031023
5,0.025114821418716377,0.04237288135625222
5,0.09389663716657852,0.1625211347499899
5,0.03973828098139173,0.16777527395695307
5,0.05555555555559771,0.043287785237100425
5,0.052555777693783993,0.13563989447623673
5,0.04368858399764543,0.035087719298244946
6,0.06428571428571352,0.10218978102191145
6,0.05158918302641391,0.05806982690112936
6,0.06578947368421051,0.026929913467755303
6,0.06201550387596899,0.3501667633408292
6,0.24615384615388655,0.06923076923076589
6,0.11585407705622644,0.19840189439016273
6,0.21828541465770962,0.03940401212875534
6,0.2816901408453251,0.13681101315418753
6,0.10489510489510495,0.09558823529413615
6,0.096692387477129,0.09218744657415201
6,0.06206896551724138,0.08593749999999993
6,0.09848484848484891,0.03278474436331917
6,0.06458481575889681,0.18038850906976214
6,0.07153110493756965,0.02483974145657899
6,0.09680017954904335,0.08088235294117652
6,0.09815950920244869,0.07395390008640453
6,0.053798964415256764,0.08586798105512973
6,0.03654921263952863,0.031007751937984503
6,0.04474835172008617,0.046116192711431185
6,0.13533834586466825,0.08163925586350576
6,0.03096119388996428,0.036554602036373444
6,0.02640637973871872,0.00936144939584834
6,0.047244094488189,0.041856604276222106
6,0.0921272610712346,0.06363318245620767
6,0.04195804195804201,0.03571428571428573
6,0.581081081081081,0.3196066583012599
6,0.10125343229828548,0.09159342702230251
6,0.1484375000000016,0.039001714828485905
6,0.07142857142857105,0.0530005045930123
6,0.027210884353735726,0.046400776860115386
6,0.06377685316415911,0.1491190798762746
6,0.03024984866532579,0.02434112062173367
6,0.20372897424517328,0.1021380428562345
6,0.08156151177757426,0.22681492247620472
6,0.08759124087593984,0.0629370629370626
6,0.03900425685175331,0.05513356156772824
6,0.05227011422197969,0.1526595789097091
6,0.33095299633217073,0.07629825266230514
6,0.03349138489441637,0.027972027972033246
6,0.0364621693626849,0.07488936074506837
6,0.042331635731210404,0.0422669695674437
6,0.031742274963948,0.06081081081081184
6,0.18802336026298044,0.38746140046649785
6,0.0646086910090107,0.043770019218032516
6,0.007240021374231276,0.007812500000000265
6,0.1353383458646537,0.442748091603057
6,0.0933333333328752,0.11464246468454016
6,0.04528053255216773,0.0859375000000009
6,0.021307877267970395,0.12318840579710268
6,0.06666666666666697,0.04477611940279459
6,0.2554744525547353,0.07061436989105596
6,0.10071942446050836,0.09207573497762193
6,0.1049723756905973,0.03389830508474566
6,0.2079140387252727,0.06210353917515356
6,0.029128186183967168,0.030174018087433533
6,0.06824087734411938,0.05797693269223395
6,0.1251873242613673,0.1667558283215267
6,0.0148853920859941,0.02728245363629329
6,0.10350792840395946,0.454506211468172
6,0.12500000000000083,0.02290076335877102
6,0.26915352563116346,0.11851851851816751
6,0.18058185137619215,0.2594355038665912
6,0.048780487804877495,0.05002195220486882
6,0.045801526717557176,0.09246345486604857
6,0.03649635036467932,0.15864504761083795
6,0.04794520547945378,0.048056494203542646
6,0.10021358186495917,0.14308015683916947
6,0.054263565891472895,0.028169014084509475
7,0.06864769463335968,0.07849611830931157
7,0.08368862355665986,0.05769230769230874
7,0.034883720930271964,0.017273685092437055
7,0.07100120523352264,0.3419354838709726
7,0.1652362357061451,0.060056125052356746
7,0.10853004340992346,0.15836981816232307
7,0.0465687126876001,0.030487804878048835
7,0.10771476884139279,0.1673357113108315
7,0.12269938650307322,0.12187556909590042
7,0.08805031446540881,0.06563724799549144
7,0.10909090909090909,0.06398210936477916
7,0.030835063491022417,0.07692307692307589
7,0.12906319121601068,0.15168539325841657
7,0.06795278403116432,0.026671285071504174
7,0.13690476190476683,0.08652702528999198
7,0.035714285714335034,0.0625
7,0.07699092145823608,0.10040648936217347
7,0.01190879076159767,0.032679738562091526
7,0.0787974375720961,0.05550307235722576
7,0.17989407086674494,0.10152091834622734
7,0.044871794871789425,0.03631474234130857
7,0.011766431494546996,0.006663138397731849
7,0.1119923455566203,0.0454545454545387
7,0.05114406951403163,0.05942985691180225
7,0.028154397944097007,0.03716001104287295
7,0.17819295140048766,0.2741182102261749
7,0.08553151537906746,0.10252546510647266
7,0.09959103239584106,0.049517786474493265
7,0.05044950715417809,0.06290857097851048
7,0.017142857142857137,0.041176470588723965
7,0.16091954022988583,0.15909090909090906
7,0.029810404481454247,0.02666666666681501
7,0.26615141378628304,0.10123363781948051
7,0.06535947712382814,0.2702308969566316
7,0.04785224039365931,0.04519774011299433
7,0.03287775276271796,0.05218873121775374
7,0.03797468354430411,0.13559322033898372
7,0.37012025771524437,0.10164712828902858
7,0.026772064818589503,0.024390243902439
7,0.03486403438802077,0.043010752688172026
7,0.03664921465968585,0.044697648763201814
7,0.030868243683310446,0.04892565457644223
7,0.1176470588230395,0.1893696985221615
7,0.03583142362955197,0.033667566853068646
7,0.003708550252333402,0.011554319685090242
7,0.04296667114952015,0.3959926060211927
7,0.09090909090909848,0.13333333333332148
7,0.03663526318608129,0.08151667853486197
7,0.042523903812231575,0.11821845328079086
7,0.09433962264150936,0.048100572474049516
7,0.14012738853528925,0.06646118610886362
7,0.10556325179047277,0.10778765148433483
7,0.058536585365853655,0.026156270559545884
7,0.18458218277569885,0.0468884169894695
7,0.02040060065390976,0.036893644203942186
7,0.047619047619055846,0.052102704446974485
7,0.09815950920245614,0.1184964767398811
7,0.010571083892274966,0.03267973856209153
7,0.06329113924054298,0.08850756649212399
7,0.11135898444782646,0.02097801130741657
7,0.0652574509793534,0.1753142561282082
7,0.10526315789461548,0.23012520078426096
7,0.04203796406714804,0.04968271785877462
7,0.045191073340407645,0.09032258064516153
7,0.0201452675509949,0.16308114955782418
7,0.04803147710018299,0.09050268229573316
7,0.09308960567715596,0.13424988315894362
7,0.05097130804993663,0.024691358025031012
8,0.03356208825578991,0.0786632450868433
8,0.06188997667560414,0.056818181818181816
8,0.02592443442933165,0.027969371639635986
8,0.13691525238451224,0.3107344632768355
8,0.10055865921779292,0.09302651386044876
8,0.10382513661202684,0.19453682223876317
8,0.10570591385947847,0.03723404255319151
8,0.09919578023198314,0.17894736842099432
8,0.12896884020078375,0.11351351351351417
8,0.10168740517768667,0.08376848867901936
8,0.10000000000003374,0.05671240755249992
8,0.047161861450964085,0.08843441678365561
8,0.0638725093011388,0.11029800998112518
8,0.05025967547928856,0.03448275862068959
8,0.11326908657875008,0.07394582905966504
8,0.05405405405405405,0.057970894207534825
8,0.07707647739617096,0.09220125889259832
8,0.04834781454904953,0.030541863750884968
8,0.06846285555052647,0.04812834224598928
8,0.09195402298850579,0.14035087719309083
8,0.056365044123515534,0.03711114818294366
8,0.011508882533458055,0.009918615758989127
8,0.0623588646501242,0.03804846952431057
8,0.06877731196930396,0.07034065410976097
8,0.0339473084084025,0.033412581290817533
8,0.34931512637023887,0.2916666666666659
8,0.02787276267056842,0.10187134633840819
8,0.09825071214755059,0.05365518775109527
8,0.06111111111111147,0.06214689265548246
8,0.02833262578239988,0.03922167751404801
8,0.09313725490195958,0.14389650529408166
8,0.053763440860224346,0.029296072631178918
8,0.19519314459112105,0.09821231449777418
8,0.07154340985077894,0.08928571428608789
8,0.03644987750170913,0.035532994923858946
8,0.06997440063900162,0.03954802259897509
8,0.20292965560534681,0.13567839195979906
8,0.1391752577319447,0.12779515215695889
8,0.011281618257852122,0.019863616461397695
8,0.020724651557114084,0.04716981132078043
8,0.032013926330682126,0.049246899841900005
8,0.02132757498668405,0.05050505050505062
8,0.12182704638920416,0.16965628178515438
8,0.028449255326935912,0.03938008272174956
8,0.005009601353281131,0.008457080163730056
8,0.05855294026834361,0.3586338715360031
8,0.0961538461538462,0.14423173897615
8,0.04856562342721871,0.08430379782586073
8,0.05210373393136773,0.1351470279729225
8,0.04567487053149484,0.06285714285714275
8,0.1030399582828934,0.08457711442785977
8,0.06760882548374489,0.09256933630233008
8,0.05809128630714308,0.036181866761025694
8,0.15172915133731088,0.056468825024097516
8,0.0386740331491711,0.02312138728323698
8,0.0567283881122566,0.06153846153846157
8,0.11055966585568104,0.16864013729190316
8,0.011299435028248638,0.037265979645794034
8,0.015450528778405836,0.08931832846646694
8,0.02214768494411904,0.024094456336831122
8,0.05402595747829416,0.3674550415962537
8,0.14312435589704578,0.1671202446830831
8,0.038068302417594256,0.04511686500333577
8,0.03984329133477721,0.0887057052777382
8,0.04086448373413514,0.14342693481548333
8,0.1068011901813627,0.19990756871061574
8,0.07207654393157636,0.1402491541476596
8,0.025483144292041758,0.02994965882972967
9,0.1100559604703821,0.09660687576573358
9,0.051401869158883194,0.0612244897959854
9,0.01809954751131595,0.018881414061507014
9,0.1521946942513117,0.2943925233646011
9,0.135678391959799,0.12060301507551766
9,0.07758396101827421,0.15689996249583496
9,0.1186975549257827,0.050908908919938864
9,0.09722222222220848,0.18571428571428586
9,0.11792452830188671,0.09176261399252925
9,0.11812648302985605,0.07271570549104384
9,0.04303767446210321,0.037234042553191515
9,0.03919403663737755,0.09101817214398109
9,0.12391666708631914,0.11013215859030831
9,0.06363624095445022,0.0298573035805721
9,0.22242716208121457,0.08041597398311823
9,0.055441592102007074,0.05868980645993978
9,0.06459337548623337,0.09585595015864987
9,0.06103286384976527,0.02926299665873594
9,0.045000000000000005,0.0483091787439613
9,0.0666666666666569,0.09947643979057606
9,0.06671624687471062,0.034738067794217974
9,0.014285714285766889,0.01018312869377749
9,0.02787819591166116,0.03050449204569109
9,0.05962954923236578,0.0800848360720112
9,0.03744557487320192,0.031568613051785356
9,0.26808510638286576,0.30092345159448974
9,0.047145645783140754,0.08734793387702708
9,0.06259229840683067,0.04639175257731951
9,0.05669039694385912,0.047478579211963426
9,0.04103430527355882,0.03524229074872276
9,0.05221478679304789,0.13101900096550184
9,0.06844174078342552,0.03141361256544884
9,0.11510583622551553,0.08940870758019397
9,0.10341193223284253,0.12295028447290342
9,0.07546155934729973,0.0317758822113032
9,0.08837209302370568,0.0414927774712521
9,0.10197142747474405,0.11872146118721466
9,0.09813084112149532,0.11813383169788673
9,0.062200956937799,0.01932367149758456
9,0.010971396712563343,0.04201680672239607
9,0.03136978345601769,0.05405405405406346
9,0.02596208318596486,0.054020678527507304
9,0.10815197049122045,0.1526705125006017
9,0.059873709098029713,0.04210526315788718
9,0.02739726027406439,0.00834123595033498
9,0.3679245283018976,0.3730569948186525
9,0.07296137339054413,0.1442408895680139
9,0.13861386138613718,0.08044726786309102
9,0.06763285024154621,0.10552763819095472
9,0.05110064436956299,0.05842798753445234
9,0.08660101946246523,0.09791348655275477
9,0.10096641975372189,0.09452736318407967
9,0.03820075375193488,0.03132235255689737
9,0.1297071129707112,0.10138248847926268
9,0.024815751160490722,0.020600728023829923
9,0.06908924446394393,0.055599509946554104
9,0.10096153846153842,0.21007219954102377
9,0.02030456852839148,0.027314790193054248
9,0.06811098925486311,0.0715718076406429
9,0.013229461756369493,0.02694900849927724
9,0.041984571243627644,0.37813950903083765
9,0.11059907834099691,0.111644038175963
9,0.03645833333358828,0.05274570708663354
9,0.12684016894754158,0.08759925031643359
9,0.04070331872879714,0.1785714285714275
9,0.08840902117213867,0.18139534883720934
9,0.049261083743852595,0.09663289394914888
9,0.026187192062168727,0.03229484923713136
10,0.08150210672237887,0.09595745307820604
10,0.03363056953150143,0.058878632857959134
10,0.01715919679042121,0.019632788864308165
10,0.12249500420486507,0.2823766734912242
10,0.13594804826559342,0.12328767123287826
10,0.11353711790393017,0.15500079404629313
10,0.09556637676882318,0.050941505213622465
10,0.09704641350208391,0.1822478944286808
10,0.08511610321686265,0.11076788281829518
10,0.06929180657638773,0.06723102175448677
10,0.05042016806722804,0.04306220095681242
10,0.02702702702702701,0.10465318371261917
10,0.16739721348570455,0.14799999999999947
10,0.11162790697674273,0.054387818792963435
10,0.20724886161482048,0.08636363636363635
10,0.12603298010611383,0.049096766537780584
10,0.0672739894861352,0.08584786705005315
10,0.06008583690987127,0.03228115739353271
10,0.05454545454543506,0.05612653964613113
10,0.06481481481481521,0.10849056603725335
10,0.06397118464691982,0.04087190004012384
10,0.014713873115351463,0.00865800865752663
10,0.07200133043116724,0.03380152099730376
10,0.04722718461438259,0.08079255876428049
10,0.03596624337824659,0.04529616724738674
10,0.12941176470606758,0.257733046834684
10,0.04528301886792456,0.0806933769794699
10,0.15973061674179767,0.05724064642733053
10,0.13875226039852573,0.05963302752293575
10,0.04918032786885253,0.043952304504681794
10,0.04023915109447174,0.10910497566068453
10,0.058401645453211394,0.028436018957346862
10,0.10859728506776987,0.09752271583629096
10,0.10471319188805664,0.09985430520915332
10,0.0723404255319128,0.039440476844628626
10,0.07868721410474003,0.04312001302658981
10,0.12211209418701897,0.11917486381123288
10,0.08197870034667387,0.11319625298631783
10,0.06253925674880187,0.01762114537444934
10,0.0504201680672281,0.041984732823943216
10,0.02817999554389103,0.04520476534365161
10,0.035333870634484135,0.0743108574646887
10,0.128440366972707,0.15018315018315018
10,0.031115355754999918,0.06976744186046954
10,0.05685216569567031,0.007308109085991177
10,0.23596816130960294,0.3006962849754632
10,0.07006101353944694,0.11510005919828228
10,0.13063063063078556,0.08046494990942349
10,0.10239662057070853,0.09899450376116908
10,0.03982818369376024,0.06451612903225812
10,0.15625897855055235,0.10040160642570282
10,0.1056505109579442,0.14159292035369458
10,0.052349123585981996,0.03558136927636281
10,0.082377767414398,0.10565971706717243
10,0.029402771514715466,0.017691079486289514
10,0.05786159155628001,0.06349385426686092
10,0.175965665236065,0.20738318748605847
10,0.02504478133569086,0.024045392983723927
10,0.04444001152524696,0.09415844415844035
10,0.04327581764917639,0.026637195269518174
10,0.03922296238385688,0.3657837718589616
10,0.0934472627430489,0.10866094809033253
10,0.0324074074077443,0.05651025562005306
10,0.08322939982872861,0.08636363636363628
10,0.027782326750274935,0.1305551554994535
10,0.05523045259500308,0.16595744680851066
10,0.06607929515379807,0.09909909909909745
10,0.014157727220590693,0.034097606978364454
11,0.08550185873606903,0.09999999999993808
11,0.04568177695287242,0.05809128630709148
11,0.09196328085803769,0.01951080591757547
11,0.20800688100131354,0.24124513618678087
11,0.10065539037144601,0.1313447660474769
11,0.23104960641244465,0.14740328508835682
11,0.07003016208002372,0.038565221235336816
11,0.14232209737833654,0.17131474103585637
11,0.08349877311149351,0.06276463043983897
11,0.09266409266409845,0.06655746392714859
11,0.0668346694629548,0.03568918602347389
11,0.025148592731804267,0.09579730455838414
11,0.17326925252138378,0.1433691756272402
11,0.0893617021276597,0.033161553683766
11,0.1956521739130433,0.08098198113488866
11,0.1518748559012373,0.08568045778216163
11,0.08106201890288277,0.10419957629230485
11,0.050031704038748175,0.03821777792793066
11,0.053941908713693025,0.05926618766208707
11,0.07180404690599919,0.1436896946907562
11,0.04273178284095293,0.041186375553153895
11,0.023016200957905835,0.02569668414311565
11,0.07153677576097744,0.050151633036323084
11,0.045738662489495936,0.07525269282593351
11,0.03952569169947732,0.07395498392282976
11,0.12318840579710302,0.25096525096526007
11,0.05411789252921735,0.07855193686574859
11,0.17083333333334094,0.057781148536963055
11,0.1662433831820332,0.058577405857993876
11,0.03634847457208257,0.042103975779418996
11,0.054121128844731005,0.09887713972329211
11,0.04986093137549724,0.029830285997016162
11,0.09053497942386772,0.08835341365461834
11,0.10526315789473664,0.1125901656223942
11,0.035351093557085836,0.03357895115203607
11,0.046332046332046406,0.04016064257028109
11,0.10727969348658999,0.09814573145359873
11,0.09710085609210556,0.11611172966891012
11,0.023229680463221127,0.016129032258064495
11,0.042471042471042886,0.0339310352694322
11,0.038557670162488566,0.04911553367892968
11,0.0423980556295039,0.06949806949810176
11,0.0714912666918045,0.18132728104402568
11,0.04044123895853999,0.06972686016750185
11,0.06453313952482684,0.009541035744581924
11,0.1709090909090839,0.308016877637361
11,0.08247422680412374,0.11718750000000167
11,0.14170040485829963,0.07040251689729617
11,0.06468997022313305,0.07572856409594665
11,0.06364324836308308,0.08438818565400835
11,0.16078118220319132,0.11131976508667829
11,0.0714285714284215,0.25144116580220627
11,0.0809632936125154,0.04042195382926606
11,0.0798602421866783,0.10984134843340412
11,0.03585657370517916,0.02988494241193309
11,0.057520663160360454,0.054667912634153895
11,0.1670737327826748,0.2323726572996867
11,0.0156277142443548,0.020661157024942204
11,0.1558935361216864,0.08126672490164732
11,0.044280442804427965,0.023902951643014408
11,0.05600000000017265,0.36885202774826753
11,0.08801155193113101,0.0982905982905377
11,0.02707558297795119,0.04513265564633025
11,0.08166366130504255,0.10255404960271229
11,0.04117675340329195,0.1406462848508872
11,0.05376381846019861,0.15624999999999964
11,0.06366424491819615,0.1016260162601622
11,0.014572410261435667,0.024439865786931223
12,0.09797297297297212,0.09421851166942075
12,0.06271777003484322,0.05217389588115363
12,0.07223449670461353,0.011457665396234952
12,0.20523912805437458,0.24682430013165807
12,0.07224334600760449,0.11159030971558614
12,0.188902754065369,0.13970588235286896
12,0.09623540064439438,0.04006154939471074
12,0.17272253055099857,0.1805674405365626
12,0.09950016232170758,0.07885304659498199
12,0.13451622903250185,0.07698670719394812
12,0.06115107913669066,0.036363053763127255
12,0.04628155651056899,0.09545819350184621
12,0.13069908814590459,0.15259740259727575
12,0.05490196078406707,0.029835959329586097
12,0.17641862220484386,0.09195402298850577
12,0.15210355987055052,0.13837658989599141
12,0.07486839653306626,0.08125000000000009
12,0.04504107784591647,0.03802281368813904
12,0.03496265751382787,0.05265784192272092
12,0.08914728682152787,0.1489195521994508
12,0.03888955338132334,0.04876241050994127
12,0.1994715622822259,0.018115942029477933
12,0.05312002498914498,0.04867296792566272
12,0.09553315913968041,0.109890109890517
12,0.024821303228350133,0.057952960222923
12,0.14346201671844372,0.2142857142853688
12,0.05298902982114369,0.07982470987800308
12,0.11294487900122495,0.0559701492537318
12,0.06456558973969917,0.05323193916350056
12,0.03308234947992502,0.04371474959103675
12,0.06940063091468211,0.11742157106307473
12,0.03676470588256957,0.027777777777775747
12,0.09848484848484845,0.08291419159298652
12,0.08082231466467144,0.11406844106463836
12,0.04323986326876581,0.03836811269093945
12,0.09238809696654413,0.04031516706045028
12,0.0508096393452343,0.11589824463281237
12,0.09473672574921145,0.10217594358090541
12,0.018694174046414075,0.02156275328138014
12,0.039426523297491085,0.02563711751076182
12,0.03454452294211388,0.044952336368269556
12,0.034005550265712864,0.0585571468866166
12,0.17985611510785834,0.18256254468597916
12,0.04477611940298152,0.08203999287021518
12,0.014873798077752708,0.010471569327652397
12,0.1452530065921172,0.31524350837789633
12,0.0857461146734442,0.1032028469750907
12,0.15283263593180446,0.05979929194016592
12,0.09005206216960057,0.0970765088822282
12,0.09764185808782616,0.08812260536398354
12,0.12452830188679294,0.09643798107665108
12,0.15523465703973585,0.23547238331223122
12,0.12293764278002295,0.04193548387096787
12,0.10499339682561051,0.0982323322154723
12,0.025778073225060844,0.023663154188724906
12,0.12386069409060635,0.0557491289198606
12,0.08633093525195906,0.13257575757575757
12,0.01115241635687731,0.01526717557251902
12,0.17215773515208532,0.054687499999999674
12,0.0263499036401334,0.022192274850596282
12,0.06386996163136521,0.15570934256055347
12,0.07072655027309019,0.09997558187309774
12,0.026789867334446243,0.046399883858654616
12,0.09586170769950017,0.10335333029704813
12,0.03597483237307417,0.12451361867704253
12,0.05755395683453221,0.07148549916155278
12,0.0477786108637472,0.08028082612036153
12,0.011811023622058558,0.025367003028146824
13,0.08805031446552088,0.07669625500620654
13,0.07878061588632002,0.07498550004133843
13,0.05062213388747261,0.013746985083351938
13,0.11643835616438357,0.21873681521990382
13,0.17106898393709588,0.12286689419795574
13,0.1423728813559205,0.15645212503205602
13,0.22292993630573316,0.04654221999480518
13,0.16183166781221975,0.167808219177783
13,0.08371969045956026,0.06600660066013918
13,0.12541254125412532,0.08745923764996275
13,0.04966887417222165,0.026223862459249455
13,0.05102040816308821,0.10011595280954283
13,0.10117679783945813,0.12534019192344925
13,0.03999541099103346,0.03499666750397602
13,0.13496932515337426,0.10211791479913639
13,0.10930731440974988,0.12307692307692344
13,0.07143862826289044,0.0797759416065735
13,0.04362416107395247,0.018613837845094985
13,0.027270620348672562,0.05997850905002319
13,0.07857142857142888,0.14523784573997506
