aggregation_length,eer
2,0.1190395505071493
2,0.0478730942421541
2,0.02816901408427836
2,0.02476124047694174
2,0.0
2,0.0008427596555909553
2,0.056390561166607865
2,0.014292162697480463
2,0.04619947275903789
2,0.009685230024373192
2,0.004946453618770874
2,0.1385257674911406
2,0.027472527472504664
2,0.026470604065890885
2,0.08026173610229108
2,0.027314112291350483
2,0.009749303621169868
2,0.09512478818089842
2,0.09315866084425027
2,0.08816836127579783
2,0.0669849910254822
2,0.02857142857143349
2,0.0798545915024729
2,0.04275128883687542
2,0.07914188821209452
2,0.005177114722807774
2,0.07228915662650603
2,0.025888313470129966
2,0.0033857628958971035
2,0.12285802923482138
2,0.17337031900176864
2,0.0005259207729499587
2,0.024408320568188466
2,0.004161674758819654
2,0.003537162811207635
2,0.07732699778192709
2,0.04015589903128288
2,0.31096517216528385
2,0.017615349882047916
2,0.08393632416787206
2,0.08708708708708726
2,0.012184457866443007
2,0.03921743393132082
2,0.009375425382831537
2,0.06593406593406592
2,0.19172947986447744
2,0.018633540372669476
2,0.01920564550813527
2,0.03893674309237257
2,0.012208192109798111
2,0.05669072894662982
2,0.12092702837549013
2,0.08650001116959864
2,0.09554140127412326
2,0.013183596530125154
2,0.0024556539462519916
2,0.06595757789480138
2,0.05836309611769012
2,0.002051759042222599
2,0.04264271418241851
2,0.04014045441902061
2,0.052631578947005146
2,0.006839538480986117
2,0.03679385056075785
2,0.061657419047490294
2,0.02900296129360664
2,0.007650133702831168
2,0.11242603550254511
2,0.10141347605428214
2,0.012048192771084437
2,0.04486701891332135
2,0.13924050632917645
2,0.08
2,0.051948051947879825
2,0.02882129409546713
2,0.09445392683053253
2,0.04625281570196698
2,0.0637608069156276
2,0.10978569670911299
2,0.10048564452069782
2,0.026475993567706982
2,0.01898734177220749
2,0.03744798890429954
2,0.04866268554165087
2,0.17030854632117845
2,0.2027698458033737
2,0.19800756419200805
2,0.0724431818181818
2,0.011627906976295281
2,0.09524532621691728
2,0.047619047619061855
2,0.13757496125757554
2,0.12121212121212116
2,0.023643949930367215
2,0.09931216008806412
2,0.08421379025262771
2,0.016006781967120416
2,0.01082936526281724
2,0.005142049107553902
2,0.050483273894736835
2,0.07462857556370744
2,0.07764169968045738
2,0.0698143782279969
2,0.12066990121022464
2,0.12012032620624129
2,0.036448098995334424
2,0.0589612902126066
2,0.13429752066115713
2,0.022089716334406043
2,0.4232028404122231
2,0.020689655172512998
2,0.11522130988838379
2,0.06723025107910421
2,0.0057772988826700995
2,0.13098351462284233
2,0.03007518796991883
2,0.07923744638433534
2,0.07320441988950281
2,0.02923976608206299
2,0.21010714166391906
2,0.07159907002909442
2,0.06666666666666671
2,0.027027027027035553
2,0.02541728657759632
2,0.07692307692307702
2,0.04583933045382082
2,0.08011331574022117
2,0.09275638986093307
2,0.07079554878720756
2,0.07951387914384478
2,0.02507458359954127
2,0.00705606022199473
2,0.1924517415017966
2,0.20905474762307275
2,0.015276302851524091
2,0.21037497124453647
2,0.05356117755911076
2,0.010645105312681185
2,0.2999866820574026
2,0.008034831501343553
2,0.02539658193186537
2,0.018517320282974675
2,7.984499474033859e-05
2,0.0817345757976014
2,0.06989247311826627
2,0.0636978360597538
2,0.02305632486314134
2,0.010955744557108068
2,0.023255813953488445
2,0.0638096951164128
2,5.342292653818251e-05
2,0.03445000914213192
2,0.04418262150244321
2,0.039349805611098694
2,0.010075472304045935
2,0.06580655458598125
2,0.03503114343927301
2,0.03373849886860377
2,0.11249868882572034
2,0.04786162394694861
2,0.034090909090957126
2,0.11652566166272918
2,0.030477273019694148
2,0.035945913352681574
2,0.03636363636363842
2,0.03125
2,0.03250473810082229
2,0.039473684210526175
2,0.09002037754652696
2,0.00892383227192545
2,0.06790123456790112
2,0.024173453428474392
2,0.12958886211032494
2,0.03867597829889483
2,0.06448148848770523
2,0.09090909090910236
2,0.0355555555555556
2,0.012443841106593313
2,0.02030185139172592
2,0.06108824559328784
2,0.012037066862877966
2,0.038118946898495654
2,0.07348878204293134
2,0.03446572695643403
2,0.0028614781720066873
2,0.0229885057468588
2,0.032538749330750336
2,0.0310752798366249
2,0.12187620600303818
2,0.03577049969984187
2,0.024487783202379515
2,0.07796853448840702
2,0.0567375886524832
2,0.010483594241072227
2,0.035433335273495715
2,0.10222266944012015
2,0.019402985074627125
2,0.024414411345856753
2,0.06631001951586386
2,0.049866776815988584
2,0.029496914310095605
2,0.16379869465743357
2,0.037280471744816086
2,0.026691480788020746
2,0.08928571428571432
2,0.012058636679854023
2,0.0555555555555568
2,0.07105719237434767
