eer,fpr,tpr,authorized,unauthorized
0.1794620341832446,"[0.0, 0.0, 0.008, 0.008, 0.023, 0.023, 0.03, 0.03, 0.036, 0.036, 0.046, 0.046, 0.109, 0.109, 0.204, 0.204, 0.221, 0.221, 0.267, 0.271, 0.271, 0.271, 0.292, 0.292, 0.304, 0.304, 0.308, 0.308, 0.316, 0.316, 0.328, 0.328, 0.335, 0.335, 0.339, 0.339, 0.355, 0.355, 0.356, 0.356, 0.363, 0.363, 0.528, 0.528, 0.61, 0.61, 0.709, 0.71, 0.849, 0.849, 0.917, 0.917, 0.927, 0.927, 1.0]","[0.0, 0.0, 0.0, 0.143, 0.143, 0.286, 0.286, 0.429, 0.429, 0.571, 0.571, 0.714, 0.714, 0.857, 0.857, 0.857, 0.857, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.613, -0.34, 0.392, 0.01, 0.529, 0.472, 0.89]","[-0.728, -0.586, -0.881, -1.434, -1.218, 0.008, -0.554]"
0.19715890627176083,"[0.0, 0.0, 0.003, 0.003, 0.006, 0.006, 0.007, 0.007, 0.023, 0.023, 0.03, 0.03, 0.043, 0.043, 0.055, 0.055, 0.06, 0.06, 0.068, 0.068, 0.07, 0.07, 0.074, 0.074, 0.076, 0.076, 0.077, 0.077, 0.117, 0.117, 0.14, 0.14, 0.142, 0.142, 0.147, 0.147, 0.147, 0.148, 0.165, 0.165, 0.172, 0.172, 0.201, 0.201, 0.256, 0.256, 0.264, 0.264, 0.317, 0.317, 0.332, 0.332, 0.587, 0.588, 0.591, 1.0]","[0.0, 0.0, 0.0, 0.048, 0.048, 0.095, 0.095, 0.143, 0.143, 0.19, 0.19, 0.238, 0.238, 0.286, 0.286, 0.333, 0.333, 0.381, 0.381, 0.429, 0.429, 0.476, 0.476, 0.524, 0.524, 0.571, 0.571, 0.619, 0.619, 0.619, 0.619, 0.667, 0.667, 0.714, 0.714, 0.762, 0.762, 0.762, 0.762, 0.762, 0.762, 0.81, 0.81, 0.857, 0.857, 0.857, 0.857, 0.905, 0.905, 0.952, 0.952, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.123, -0.374, 0.742, 0.132, 0.625, 1.035, 0.63, 0.255, 1.577, 0.022, 0.64, 0.265, 0.231, -0.338, -0.188, 0.782, 0.889, 1.446, 1.425, 0.682, 0.665]","[-0.166, 0.359, -0.842, -0.668, 0.189, -1.561, 0.887, 0.711, -0.896, -0.903, -1.311, 0.56, -0.003, -1.142, -0.172, 0.657, -0.011, 0.366, -0.913, 0.468, 0.562]"
0.29152102830082305,"[0.0, 0.0, 0.018, 0.018, 0.021, 0.021, 0.038, 0.038, 0.04, 0.04, 0.047, 0.047, 0.23, 0.23, 0.263, 0.263, 0.265, 0.265, 0.299, 0.299, 0.344, 0.344, 0.436, 0.437, 0.488, 0.488, 0.572, 0.572, 0.661, 0.661, 0.666, 0.666, 0.692, 0.692, 1.0]","[0.0, 0.0, 0.0, 0.091, 0.091, 0.182, 0.182, 0.273, 0.273, 0.364, 0.364, 0.455, 0.455, 0.545, 0.545, 0.636, 0.636, 0.727, 0.727, 0.818, 0.818, 0.909, 0.909, 0.909, 0.909, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.921, -0.034, -0.229, 0.812, 0.051, 0.759, 0.801, -0.468, 0.951, -0.118, -0.038]","[-0.119, -0.252, -1.41, -0.357, 0.624, -0.539, -0.775, -1.614, -1.092, -0.126, 0.157]"
0.0484612663606383,"[0.0, 0.0, 0.015, 0.015, 0.037, 0.037, 0.043, 0.043, 0.048, 0.048, 0.431, 0.435, 0.435, 0.435, 0.435, 0.435, 0.528, 0.529, 0.636, 0.636, 0.763, 0.764, 0.821, 0.821, 1.0]","[0.0, 0.0, 0.0, 0.25, 0.25, 0.5, 0.5, 0.75, 0.75, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.57, 0.486, 0.528, 0.827]","[0.637, -0.852, 0.034, -0.678]"
0.1818181818181817,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.001, 0.003, 0.003, 0.006, 0.006, 0.009, 0.009, 0.019, 0.02, 0.021, 0.021, 0.024, 0.024, 0.026, 0.026, 0.037, 0.037, 0.039, 0.039, 0.042, 0.042, 0.043, 0.043, 0.051, 0.051, 0.055, 0.055, 0.06, 0.06, 0.095, 0.095, 0.106, 0.106, 0.129, 0.129, 0.132, 0.132, 0.175, 0.175, 0.212, 0.212, 0.304, 0.304, 0.313, 0.316, 1.0]","[0.0, 0.0, 0.0, 0.182, 0.182, 0.273, 0.273, 0.364, 0.364, 0.455, 0.455, 0.545, 0.545, 0.545, 0.545, 0.636, 0.636, 0.727, 0.727, 0.727, 0.727, 0.727, 0.727, 0.727, 0.727, 0.727, 0.727, 0.727, 0.727, 0.818, 0.818, 0.818, 0.818, 0.818, 0.818, 0.818, 0.818, 0.818, 0.818, 0.818, 0.818, 0.818, 0.818, 0.818, 0.818, 0.909, 0.909, 1.0, 1.0, 1.0, 1.0]","[1.108, 1.572, 1.294, -0.062, 0.67, 0.939, 0.889, 1.169, 1.472, -0.302, 1.586]","[-0.046, -0.89, 1.025, -0.817, -1.756, -1.565, 0.812, -0.838, -1.033, -0.978, -0.016]"
0.056473938147074416,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.001, 0.002, 0.002, 0.002, 0.002, 0.002, 0.002, 0.004, 0.004, 0.006, 0.006, 0.013, 0.013, 0.014, 0.014, 0.018, 0.018, 0.056, 0.056, 0.257, 0.26, 1.0]","[0.0, 0.0, 0.0, 0.143, 0.143, 0.214, 0.214, 0.286, 0.286, 0.357, 0.357, 0.429, 0.429, 0.571, 0.571, 0.643, 0.643, 0.714, 0.714, 0.786, 0.786, 0.857, 0.857, 0.929, 0.929, 1.0, 1.0, 1.0, 1.0]","[0.999, 1.251, 0.463, 0.981, 1.039, 1.367, 0.11, 0.546, 0.986, 0.743, 0.543, 1.201, 1.386, 0.858]","[-0.551, -1.178, 0.003, -1.282, -2.119, -1.01, -0.121, -0.674, -0.314, -0.973, -0.768, -0.123, -1.526, -1.659]"
0.1818181818181818,"[0.0, 0.0, 0.001, 0.001, 0.009, 0.009, 0.013, 0.013, 0.016, 0.016, 0.02, 0.02, 0.023, 0.023, 0.028, 0.028, 0.163, 0.163, 0.357, 0.357, 0.481, 0.481, 0.575, 0.575, 0.575, 0.575, 0.585, 1.0]","[0.0, 0.0, 0.0, 0.091, 0.091, 0.182, 0.182, 0.364, 0.364, 0.455, 0.455, 0.545, 0.545, 0.636, 0.636, 0.727, 0.727, 0.818, 0.818, 0.909, 0.909, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.897, 0.865, -0.304, 1.007, 0.961, 0.131, -0.521, 1.078, 1.006, 1.323, 0.816]","[-0.633, -1.151, -0.247, -0.806, -0.21, -0.422, -0.294, -0.119, -0.299, 0.125, 0.221]"
0.4353712166939422,"[0.0, 0.0, 0.004, 0.004, 0.005, 0.005, 0.007, 0.007, 0.043, 0.043, 0.046, 0.046, 0.047, 0.047, 0.052, 0.052, 0.054, 0.054, 0.061, 0.061, 0.079, 0.079, 0.088, 0.088, 0.156, 0.156, 0.166, 0.23, 0.23, 0.246, 0.247, 0.32, 0.32, 0.435, 0.435, 0.504, 0.504, 0.572, 0.572, 0.684, 0.684, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.167, 0.167, 0.333, 0.333, 0.333, 0.333, 0.5, 0.5, 0.667, 0.667, 0.667, 0.667, 0.833, 0.833, 1.0, 1.0]","[0.136, -0.703, 0.216, -0.052, -0.287, -0.522]","[0.435, -0.027, -0.642, -0.661, -0.065, -0.686]"
0.09231847927706607,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.001, 0.003, 0.003, 0.004, 0.004, 0.006, 0.006, 0.007, 0.007, 0.008, 0.008, 0.009, 0.009, 0.011, 0.011, 0.011, 0.011, 0.012, 0.012, 0.012, 0.012, 0.014, 0.014, 0.021, 0.021, 0.026, 0.026, 0.045, 0.045, 0.045, 0.045, 0.055, 0.055, 0.067, 0.067, 0.089, 0.089, 0.092, 0.092, 0.117, 0.117, 0.172, 0.172, 0.306, 0.306, 0.415, 0.415, 0.42, 0.42, 0.464, 0.466, 0.505, 0.505, 0.532, 0.532, 0.542, 0.542, 0.55, 0.551, 0.564, 0.564, 0.581, 0.581, 0.603, 0.603, 0.61, 0.61, 0.656, 0.656, 0.714, 0.714, 0.734, 0.734, 0.778, 0.778, 0.903, 0.904, 0.968, 0.968, 1.0]","[0.0, 0.0, 0.0, 0.04, 0.04, 0.08, 0.08, 0.12, 0.12, 0.16, 0.16, 0.2, 0.2, 0.24, 0.24, 0.28, 0.28, 0.32, 0.32, 0.36, 0.36, 0.4, 0.4, 0.44, 0.44, 0.48, 0.48, 0.52, 0.52, 0.56, 0.56, 0.6, 0.6, 0.64, 0.64, 0.68, 0.68, 0.72, 0.72, 0.76, 0.76, 0.8, 0.8, 0.84, 0.84, 0.88, 0.88, 0.92, 0.92, 0.92, 0.92, 0.96, 0.96, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[-0.008, 1.013, 1.219, 0.982, 1.626, 1.109, 0.347, -0.486, 0.819, 0.366, 1.358, 0.642, 1.685, 1.833, 1.782, 1.029, 1.329, 1.061, 0.873, 0.491, 0.562, 1.17, 1.129, 0.64, 1.05]","[-0.095, -0.692, -1.079, -1.678, 0.173, -0.472, 0.168, -1.332, -1.465, -1.598, -0.741, -0.905, -0.361, -1.075, 0.106, -1.092, -0.807, 0.481, -0.705, 0.935, -1.415, 0.278, -1.424, -0.097, -1.101]"
0.1428571428571432,"[0.0, 0.0, 0.002, 0.002, 0.002, 0.002, 0.006, 0.006, 0.007, 0.007, 0.012, 0.012, 0.017, 0.017, 0.021, 0.021, 0.028, 0.028, 0.03, 0.03, 0.061, 0.061, 0.128, 0.128, 0.135, 0.135, 0.183, 0.183, 0.64, 0.64, 0.689, 0.692, 1.0]","[0.0, 0.0, 0.0, 0.071, 0.071, 0.143, 0.143, 0.214, 0.214, 0.286, 0.286, 0.357, 0.357, 0.429, 0.429, 0.5, 0.5, 0.571, 0.571, 0.643, 0.643, 0.714, 0.714, 0.786, 0.786, 0.857, 0.857, 0.929, 0.929, 1.0, 1.0, 1.0, 1.0]","[0.755, 0.969, 1.371, -1.09, 0.735, -0.001, 1.091, 0.207, 0.883, 0.513, 0.836, 1.128, 1.406, 0.175]","[-0.691, 0.028, -1.344, -1.394, 0.875, 0.508, -1.154, -0.382, -0.321, -0.236, 0.289, -0.489, -0.613, 0.15]"
0.13623541968280625,"[0.0, 0.0, 0.003, 0.003, 0.008, 0.008, 0.009, 0.009, 0.029, 0.029, 0.042, 0.042, 0.064, 0.064, 0.099, 0.099, 0.12, 0.12, 0.126, 0.126, 0.136, 0.136, 0.169, 0.169, 0.525, 0.528, 1.0]","[0.0, 0.0, 0.0, 0.083, 0.083, 0.167, 0.167, 0.25, 0.25, 0.333, 0.333, 0.417, 0.417, 0.583, 0.583, 0.667, 0.667, 0.75, 0.75, 0.833, 0.833, 0.917, 0.917, 1.0, 1.0, 1.0, 1.0]","[0.323, 0.297, 1.139, 0.251, 1.259, 0.632, 0.887, 0.119, 1.116, 0.43, 0.78, 0.633]","[-1.576, -0.977, -1.638, -0.954, -0.922, -1.185, -0.811, 0.548, -0.381, 0.531, 1.097, -1.812]"
0.001965717880845311,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.001, 0.002, 0.002, 0.34, 0.34, 0.341, 0.341, 0.374, 0.599, 0.6, 0.644, 0.645, 0.753, 0.753, 0.961, 0.961, 1.0]","[0.0, 0.0, 0.0, 0.333, 0.333, 0.667, 0.667, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.001, 1.081, 0.975]","[-0.974, -0.976, -0.209]"
0.33333333333333265,"[0.0, 0.0, 0.073, 0.073, 0.094, 0.094, 0.169, 0.174, 0.36, 0.36, 1.0]","[0.0, 0.0, 0.0, 0.333, 0.333, 0.667, 0.667, 0.667, 0.667, 1.0, 1.0]","[-0.305, 0.084, 0.018]","[-0.328, -0.542, -0.325]"
0.25,"[0.0, 0.0, 0.02, 0.02, 0.071, 0.071, 0.156, 0.156, 0.313, 0.313, 0.405, 0.408, 0.463, 0.464, 0.471, 0.471, 0.52, 0.52, 0.555, 0.555, 0.59, 0.59, 0.597, 0.598, 0.712, 0.712, 0.831, 0.832, 0.837, 0.838, 0.845, 0.845, 0.852, 0.853, 0.915, 0.915, 0.92, 0.92, 0.927, 0.928, 0.929, 0.929, 0.961, 0.962, 1.0]","[0.0, 0.0, 0.0, 0.25, 0.25, 0.5, 0.5, 0.75, 0.75, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.184, -0.046, 0.491, -0.26]","[-0.315, -0.549, -0.825, -0.373]"
0.05882352941176498,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.002, 0.002, 0.003, 0.003, 0.004, 0.004, 0.004, 0.004, 0.022, 0.022, 0.079, 0.079, 0.314, 0.314, 0.314, 0.315, 0.321, 0.321, 0.349, 0.349, 0.392, 0.392, 0.419, 0.42, 0.421, 0.421, 0.524, 0.524, 0.549, 0.549, 0.578, 0.579, 0.596, 0.596, 0.602, 0.603, 0.603, 0.604, 0.609, 0.609, 1.0]","[0.0, 0.059, 0.118, 0.118, 0.176, 0.176, 0.294, 0.294, 0.353, 0.353, 0.412, 0.412, 0.471, 0.471, 0.529, 0.529, 0.588, 0.588, 0.647, 0.647, 0.706, 0.706, 0.765, 0.765, 0.824, 0.824, 0.882, 0.882, 0.941, 0.941, 0.941, 0.941, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.928, 0.797, 1.233, 1.376, 1.086, 1.394, 1.297, 1.633, 1.33, 0.811, 1.557, 1.152, 0.865, 1.048, -0.13, 1.277, 1.025]","[-1.265, -1.812, -0.183, -0.522, -0.769, -0.615, 0.165, -1.308, -0.611, -0.976, -1.572, -0.978, -0.98, -1.292, -1.489, -0.096, -0.142]"
0.1339950372212994,"[0.0, 0.0, 0.0, 0.0, 0.002, 0.002, 0.003, 0.003, 0.004, 0.004, 0.005, 0.005, 0.008, 0.008, 0.009, 0.009, 0.011, 0.011, 0.013, 0.013, 0.013, 0.013, 0.015, 0.015, 0.02, 0.02, 0.031, 0.031, 0.038, 0.038, 0.04, 0.04, 0.047, 0.047, 0.055, 0.055, 0.057, 0.057, 0.1, 0.1, 0.106, 0.106, 0.121, 0.121, 0.125, 0.125, 0.134, 0.134, 0.146, 0.146, 0.156, 0.156, 0.18, 0.18, 0.192, 0.195, 0.262, 0.262, 0.307, 0.307, 0.317, 0.317, 0.336, 0.336, 0.373, 0.373, 0.384, 0.384, 0.386, 0.386, 0.392, 0.392, 0.397, 0.397, 0.423, 0.423, 0.431, 0.431, 0.433, 0.433, 0.452, 0.452, 0.762, 0.762, 0.955, 0.955, 1.0]","[0.0, 0.0, 0.0, 0.04, 0.04, 0.08, 0.08, 0.12, 0.12, 0.16, 0.16, 0.2, 0.2, 0.24, 0.24, 0.28, 0.28, 0.36, 0.36, 0.4, 0.4, 0.44, 0.44, 0.48, 0.48, 0.52, 0.52, 0.56, 0.56, 0.6, 0.6, 0.64, 0.64, 0.68, 0.68, 0.68, 0.68, 0.72, 0.72, 0.76, 0.76, 0.8, 0.8, 0.84, 0.84, 0.84, 0.84, 0.88, 0.88, 0.88, 0.88, 0.88, 0.88, 0.88, 0.88, 0.88, 0.88, 0.88, 0.88, 0.92, 0.92, 0.92, 0.92, 0.92, 0.92, 0.92, 0.92, 0.92, 0.92, 0.92, 0.92, 0.92, 0.92, 0.92, 0.92, 0.92, 0.92, 0.92, 0.92, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 1.0, 1.0]","[0.963, 1.244, 1.384, 1.432, 0.749, 0.87, 1.252, 1.322, -1.914, 0.248, -0.491, 1.526, 1.892, 1.147, 1.325, 0.633, -0.83, 0.285, 0.157, 1.596, 1.497, 1.654, 0.838, 1.219, 0.089]","[-0.863, -1.079, -0.216, 0.032, -0.562, -0.643, -0.598, -1.171, -1.847, -1.432, -0.007, -0.858, -0.479, -1.155, -0.856, -1.754, -1.002, -0.304, -0.797, -0.302, 0.527, -0.532, -1.655, -0.818, -0.076]"
0.16666666666666669,"[0.0, 0.0, 0.002, 0.002, 0.005, 0.005, 0.005, 0.005, 0.006, 0.006, 0.007, 0.007, 0.059, 0.059, 0.222, 0.222, 0.259, 0.259, 0.28, 0.281, 0.298, 0.303, 0.452, 0.453, 1.0]","[0.0, 0.0, 0.0, 0.167, 0.167, 0.333, 0.333, 0.5, 0.5, 0.667, 0.667, 0.833, 0.833, 0.833, 0.833, 0.833, 0.833, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.981, -0.469, 0.91, 0.956, 1.058, 0.971]","[-0.5, -0.085, -0.345, 0.668, -0.712, -0.518]"
0.06542021225026672,"[0.0, 0.0, 0.001, 0.001, 0.001, 0.001, 0.002, 0.002, 0.002, 0.002, 0.002, 0.002, 0.002, 0.002, 0.002, 0.002, 0.003, 0.003, 0.004, 0.004, 0.004, 0.004, 0.004, 0.004, 0.004, 0.004, 0.01, 0.01, 0.013, 0.013, 0.632, 0.635, 0.635, 0.641, 0.641, 0.68, 0.681, 0.726, 0.726, 0.729, 0.729, 0.751, 0.751, 0.761, 0.762, 0.764, 0.764, 0.765, 0.765, 0.777, 0.777, 0.854, 0.854, 0.903, 0.903, 0.915, 0.915, 0.924, 0.924, 1.0]","[0.0, 0.0, 0.0, 0.071, 0.071, 0.143, 0.143, 0.214, 0.214, 0.286, 0.286, 0.357, 0.357, 0.429, 0.429, 0.5, 0.5, 0.571, 0.571, 0.643, 0.643, 0.714, 0.714, 0.786, 0.786, 0.857, 0.857, 0.929, 0.929, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.468, 1.516, 1.239, 1.185, 1.486, 1.507, 1.391, 1.39, 1.554, 1.397, 1.543, 1.462, 1.499, 1.419]","[0.057, -0.326, -1.025, -1.188, 1.053, -1.113, -1.236, -0.557, 0.044, -0.57, -0.612, -0.515, -0.635, -0.304]"
0.3320769230761296,"[0.0, 0.0, 0.002, 0.002, 0.134, 0.159, 0.159, 0.332, 0.332, 1.0]","[0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 1.0, 1.0]","[0.711, -0.229]","[-0.083, -0.377]"
0.1763915447826761,"[0.0, 0.0, 0.022, 0.022, 0.037, 0.037, 0.064, 0.064, 0.071, 0.071, 0.126, 0.126, 0.192, 0.192, 0.275, 0.275, 0.691, 0.694, 0.741, 0.741, 0.804, 0.804, 0.827, 0.828, 0.902, 0.902, 1.0]","[0.0, 0.0, 0.0, 0.143, 0.143, 0.286, 0.286, 0.429, 0.429, 0.571, 0.571, 0.714, 0.714, 0.857, 0.857, 0.857, 0.857, 0.857, 0.857, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.794, 0.465, 0.429, 0.024, 0.649, 0.215, -0.816]","[-0.5, -0.842, -0.699, 0.108, -0.358, 0.879, -0.2]"
0.0968877510205744,"[0.0, 0.0, 0.0, 0.001, 0.001, 0.002, 0.002, 0.008, 0.008, 0.01, 0.01, 0.011, 0.011, 0.023, 0.023, 0.03, 0.03, 0.043, 0.043, 0.053, 0.053, 0.058, 0.058, 0.088, 0.088, 0.097, 0.097, 0.197, 0.197, 0.562, 0.564, 1.0]","[0.0, 0.0, 0.133, 0.133, 0.2, 0.2, 0.267, 0.267, 0.333, 0.333, 0.4, 0.4, 0.467, 0.467, 0.533, 0.533, 0.6, 0.6, 0.667, 0.667, 0.733, 0.733, 0.8, 0.8, 0.867, 0.867, 0.933, 0.933, 1.0, 1.0, 1.0, 1.0]","[0.311, 0.597, 0.719, 0.804, 0.98, 1.037, 0.277, 1.252, 1.649, 0.491, 0.526, 1.346, -0.101, 1.005, 1.524]","[0.134, 0.835, -1.468, -1.326, -0.811, -1.136, 0.003, -0.026, -0.942, -1.739, -0.283, -1.013, -0.695, 0.31, -0.327]"
0.12098636668392115,"[0.0, 0.0, 0.0, 0.0, 0.003, 0.003, 0.017, 0.017, 0.023, 0.023, 0.024, 0.024, 0.121, 0.121, 0.348, 0.348, 0.561, 0.561, 0.63, 0.63, 0.664, 0.666, 0.713, 0.713, 0.755, 0.755, 0.762, 0.762, 0.776, 0.776, 0.776, 0.777, 0.777, 0.777, 0.817, 0.818, 0.83, 0.83, 0.838, 0.838, 0.85, 0.85, 1.0]","[0.0, 0.0, 0.0, 0.167, 0.167, 0.333, 0.333, 0.5, 0.5, 0.667, 0.667, 0.833, 0.833, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.211, 0.902, 1.199, 0.918, 1.353, 0.982]","[-0.196, -0.533, -1.172, -1.123, -0.773, -1.165]"
0.13188022897401716,"[0.0, 0.0, 0.002, 0.002, 0.002, 0.002, 0.003, 0.003, 0.005, 0.005, 0.007, 0.007, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.011, 0.011, 0.012, 0.012, 0.015, 0.015, 0.017, 0.017, 0.018, 0.018, 0.018, 0.018, 0.026, 0.026, 0.026, 0.026, 0.028, 0.028, 0.028, 0.028, 0.03, 0.03, 0.034, 0.034, 0.035, 0.035, 0.037, 0.037, 0.037, 0.037, 0.049, 0.049, 0.051, 0.051, 0.056, 0.056, 0.061, 0.061, 0.068, 0.068, 0.071, 0.071, 0.084, 0.084, 0.113, 0.113, 0.115, 0.115, 0.132, 0.132, 0.135, 0.135, 0.145, 0.145, 0.154, 0.154, 0.169, 0.169, 0.172, 0.172, 0.2, 0.2, 0.202, 0.202, 0.235, 0.235, 0.469, 0.47, 1.0]","[0.0, 0.0, 0.0, 0.026, 0.026, 0.053, 0.053, 0.079, 0.079, 0.105, 0.105, 0.132, 0.132, 0.158, 0.158, 0.184, 0.184, 0.211, 0.211, 0.237, 0.237, 0.263, 0.263, 0.289, 0.289, 0.316, 0.316, 0.342, 0.342, 0.368, 0.368, 0.421, 0.421, 0.447, 0.447, 0.474, 0.474, 0.5, 0.5, 0.526, 0.526, 0.553, 0.553, 0.579, 0.579, 0.605, 0.605, 0.632, 0.632, 0.658, 0.658, 0.684, 0.684, 0.711, 0.711, 0.737, 0.737, 0.763, 0.763, 0.789, 0.789, 0.816, 0.816, 0.842, 0.842, 0.868, 0.868, 0.895, 0.895, 0.921, 0.921, 0.921, 0.921, 0.947, 0.947, 0.974, 0.974, 0.974, 0.974, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.562, 1.066, 1.067, 1.308, 0.632, 1.272, 0.73, 1.442, 0.12, 0.216, 0.953, -0.054, 0.203, 0.677, 0.061, 1.178, 1.558, 0.957, 0.308, 0.856, 1.188, 1.282, 1.276, 0.483, 0.923, 1.111, 0.297, 0.906, 0.711, 1.379, 1.082, 0.922, 0.578, 0.836, 0.863, 0.955, 1.514, 0.83]","[-0.256, -0.864, -0.808, -1.939, -2.19, 0.908, -0.333, 0.068, -0.886, -1.985, -0.495, -2.04, -0.083, -1.207, 0.715, -2.394, -1.748, 0.078, -1.549, -2.188, -0.459, 0.113, -1.679, -0.966, -0.581, -2.008, -0.734, -0.575, -2.104, 0.134, -1.238, -0.882, -1.559, 0.308, -0.092, 0.465, -1.574, 0.006]"
0.1818181818181817,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.001, 0.003, 0.003, 0.005, 0.005, 0.005, 0.005, 0.006, 0.006, 0.007, 0.007, 0.008, 0.008, 0.013, 0.013, 0.024, 0.025, 0.028, 0.028, 0.033, 0.033, 0.033, 0.033, 0.034, 0.034, 0.041, 0.042, 0.053, 0.053, 0.053, 0.054, 0.081, 0.082, 0.1, 0.101, 0.109, 0.109, 0.113, 0.113, 0.177, 0.177, 0.237, 0.237, 0.319, 0.319, 0.347, 0.349, 1.0]","[0.0, 0.0, 0.0, 0.091, 0.091, 0.182, 0.182, 0.273, 0.273, 0.273, 0.273, 0.364, 0.364, 0.455, 0.455, 0.545, 0.545, 0.636, 0.636, 0.727, 0.727, 0.727, 0.727, 0.727, 0.727, 0.818, 0.818, 0.818, 0.818, 0.818, 0.818, 0.818, 0.818, 0.818, 0.818, 0.818, 0.818, 0.818, 0.818, 0.818, 0.818, 0.818, 0.818, 0.818, 0.818, 0.818, 0.818, 0.909, 0.909, 1.0, 1.0, 1.0, 1.0]","[0.635, 1.195, 1.48, 1.329, 1.04, 1.079, -0.322, 0.897, -0.534, 0.995, 1.07]","[0.571, -0.627, 0.133, -1.05, -1.311, -0.809, -0.71, -0.623, -1.101, -0.688, 1.067]"
