eer
0.17073170731664675
0.06767955801105288
0.06756756756756756
0.05455553833832255
0.058321479374110974
0.029284516151064175
0.07318188241334384
0.022919179734610533
0.015564157173024555
0.14426185344845524
0.042146844787751825
0.062355729020942344
0.12346811148733244
0.0454910846910849
0.022191400832177483
0.12280701754385966
0.09028643295854949
0.09923664122145631
0.10344827586206827
0.037545067059770815
0.08024691358032841
0.06935323637894926
0.013228402158367993
0.1111111111111111
0.049689440993788844
0.16081672556909227
0.176795580110487
0.06122448979591864
0.0835447472187715
0.07499999999999143
0.40011819199210436
0.059188019665353704
0.10510276461707799
0.11598321346314647
0.04891492043941486
0.06451612903259996
0.10638297872340635
0.04268292682926794
0.05075471246918942
0.05618173519354597
0.03571428571430308
0.12372939994131543
0.13608007622999466
0.10606060606060608
0.14234998302494462
0.03383139408808658
0.008701928860756877
0.08809180456652108
0.09041215125595836
0.007073050373710893
0.0920956942227788
0.07766990291262132
0.14139097973345613
0.0867346938775473
0.009247346865938637
0.14534883720935285
0.11900199444706915
0.03355914357808723
0.09841948127310708
0.16149068322981058
0.09554140127390798
0.13034548399483858
0.08219178082191769
0.09556786703628965
0.14520878658078984
0.06485054642888824
0.05717445073316171
0.0500802948390267
0.07078460288841683
0.20492785461166124
0.2023456131833862
0.20077702424331817
0.11964465303370281
0.03096026403335668
0.13253704433890737
0.13715900754722654
0.13690476190476186
0.049895513683836254
0.1371117230757244
0.14285714285731438
0.028544102746249925
0.028095759575662196
0.08274731413706718
0.0758980565887417
0.0876240463486068
0.1519174041297935
0.12578616352202582
0.06298824397543318
0.08605484359860661
0.17431898244005617
0.3712574850302822
0.03427355648821033
0.16268130036931142
0.07359704814918874
0.01669195751151178
0.1969193474503218
0.03311755186017772
0.10371687501137644
0.043454067612084896
0.22856091277070745
0.08918780425438018
0.0892857142858155
0.038376856910592574
0.1257861635220123
0.07424155086746262
0.10729023383768907
0.12245825860585147
0.102141680395389
0.03508323220770749
0.031496062992125984
0.2552293087546561
0.22784810126582924
0.030239256585170862
0.22139981669796976
